"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"PRTG","1562590_at","PRTG",0.208011474521749,-1.28332216372354,-0.0382534336691167,2.24256769306061,0.0309012955851427,33,0.48567016717571
"OCIAD2","225314_at","OCIAD2",0.208064965833275,-1.28316764906617,-0.0998201685698534,3.41651972860606,0.0806448904610556,33,0.485728869800143
"NAALAD2","1554506_x_at","NAALAD2",0.208083131343159,-1.28311518313356,-0.0854577188750008,2.30879792451515,0.0690442650595219,33,0.485728869800143
"SPPL2C","231253_at","SPPL2C",0.208147685619439,1.2829287644384,0.0547290355220587,1.99193696169697,0.0442239175187379,33,0.485825258623378
"BCS1L","207618_s_at","BCS1L",0.208187880459205,-1.28281271260561,-0.0604770118051476,3.04017641842424,0.0488730033751488,33,0.485864776331488
"B9D1","210534_s_at","B9D1",0.208359765814458,-1.28231663097779,-0.124045044533089,2.73735582342424,0.100282719695338,33,0.486150058879691
"IRAK1BP1","238599_at","IRAK1BP1",0.208374178245677,1.28227504906286,0.0599612737463238,2.45256461433333,0.048476540307296,33,0.486150058879691
"IL31RA","243541_at","IL31RA",0.208379953415896,1.28225838748599,0.0466574562058817,2.09896984675758,0.0377213708891344,33,0.486150058879691
"MPP3","206186_at","MPP3",0.208467922382721,1.28200463700971,0.0972865957463234,2.44830930751515,0.0786693152372801,33,0.486185275075477
"RAB27B","207018_s_at","RAB27B",0.208478679402558,-1.28197361345991,-0.0322134297610299,2.20874155478788,0.0260495268513555,33,0.486185275075477
"RBFOX1","235070_at","RBFOX1",0.208479975517267,-1.28196987551018,-0.0671005641029421,2.33789755048485,0.0542613144865477,33,0.486185275075477
"ZER1","202456_s_at","ZER1",0.208503331355724,1.28190252109884,0.0824015449632345,2.60938517536364,0.0666380548993566,33,0.486185275075477
"IDH1","1555037_a_at","IDH1",0.208511444043622,1.28187912677254,0.0875593886727928,3.94940957930303,0.070810490712898,33,0.486185275075477
"DTD1-AS1","1561459_at","DTD1-AS1",0.208585771370816,-1.28166482324725,-0.041565813926471,2.10488632572727,0.03362047023997,33,0.486265664908861
"KANSL1L","1554791_a_at","KANSL1L",0.208592487044218,1.28164546319609,0.0584679784264708,2.44460704342424,0.0472924847710646,33,0.486265664908861
"KIF27","232514_at","KIF27",0.208632193582806,-1.28153100618808,-0.0418717616507354,2.11926086760606,0.0338714722534888,33,0.486290860669404
"FAM89A","226448_at","FAM89A",0.208661411659546,1.281446793469,0.117125465783089,2.83016915784848,0.0947529437724718,33,0.486290860669404
"EIF3D","200005_at","EIF3D",0.208673147872597,1.2814129697161,0.0827458274154402,3.81710059630303,0.0669420405969673,33,0.486290860669404
"DUSP11","202703_at","DUSP11",0.208742902087846,-1.28121196784688,-0.0564579080772059,3.23911006642424,0.0456820678672524,33,0.486372120333958
"EXOSC6","1558044_s_at","EXOSC6",0.208754593568283,1.28117828296556,0.0738417542941172,3.05809075060606,0.0597495166876091,33,0.486372120333958
"KRT75","207065_at","KRT75",0.208835709829697,-1.28094461434485,-0.058912444382353,2.31743481651515,0.0476780681257594,33,0.486475701059642
"ZNF613","219851_at","ZNF613",0.208862139193628,-1.28086849508599,-0.0409147351433825,2.10432905963636,0.0331144205266324,33,0.486475701059642
"POLR1E","218997_at","POLR1E",0.208887933737089,1.28079421120236,0.0820238599816188,2.87565506806061,0.06639002101604,33,0.486475701059642
"CT62","214418_at","CT62",0.20889222346674,1.2807818581861,0.0472760168161774,2.06787617581818,0.0382655244792554,33,0.486475701059642
"LINC01103","1564595_at","LINC01103",0.208939800192027,1.28064486566949,0.0357641856433828,2.13578261548485,0.028950867854007,33,0.486532247408906
"PRSS33","1552349_a_at","PRSS33",0.208968390353473,1.28056255445515,0.0440520736433823,2.23138525654545,0.0356621495972223,33,0.486544574418316
"CRYGA","207587_at","CRYGA",0.209088974450532,1.28021548597372,0.0390847968713239,2.12467121051515,0.0316494918875703,33,0.486696611662077
"EFHC2","220591_s_at","EFHC2",0.209102141509226,1.28017759735266,0.0586659907169111,2.22884394081818,0.0475070589831863,33,0.486696611662077
"ARC","210090_at","ARC",0.209116947090337,-1.28013499598812,-0.0482250859705884,2.14630655639394,0.0390534314427549,33,0.486696611662077
"PRB1|PRB4|PRH1|PRB3|PRB2|PRH1-PRR4","207752_x_at","PRB1|PRB4|PRH1|PRB3|PRB2|PRH1-PRR4",0.209126904144385,-1.28010634698837,-0.06057662713603,2.15900961706061,0.0490570011978437,33,0.486696611662077
"KCNIP4","224530_s_at","KCNIP4",0.209181719525873,-1.27994864754338,-0.122686512805148,2.15914192072727,0.0993679283857338,33,0.486769940088897
"MEGF6","213942_at","MEGF6",0.209261721288618,1.27971854500105,0.0492414866911766,2.28934682272727,0.0398895054723335,33,0.486901854847682
"FAM187B","242259_at","FAM187B",0.209364524456938,-1.27942295830737,-0.048579524007353,1.94912463072727,0.0393623550870138,33,0.487086787711167
"EPHB2","230088_at","EPHB2",0.209470761102586,-1.27911761476032,-0.0835752361874995,2.26021041763636,0.0677343694279167,33,0.487119146605277
"THSD7A","230008_at","THSD7A",0.20953617840804,-1.27892965172044,-0.132928770327206,2.85566130712121,0.10774925844352,33,0.487119146605277
"SLC6A1","205152_at","SLC6A1",0.209541381551274,1.27891470347441,0.107349557503676,2.33823945463636,0.0870163049172159,33,0.487119146605277
"RB1","211540_s_at","RB1",0.209543649228041,1.27890818869445,0.0893312365772054,2.43414343706061,0.0724112320403166,33,0.487119146605277
"HOXB9","216417_x_at","HOXB9",0.209546202360824,1.27890085389531,0.0623967687757347,2.43367452078788,0.0505786440287501,33,0.487119146605277
"CLDN23","228707_at","CLDN23",0.209563921875237,-1.27884995003097,-0.106210156235294,2.38662233009091,0.0860970787074215,33,0.487119146605277
"NEK7","212530_at","NEK7",0.209576376594498,-1.2788141725932,-0.0642667972610296,3.78827475045455,0.0520980149196414,33,0.487119146605277
"LINC01806","236598_at","LINC01806",0.209582410300613,1.27879684074172,0.0417484058713236,2.01593017172727,0.0338438920732249,33,0.487119146605277
"MYBPH","206304_at","MYBPH",0.209590801215079,1.27877273842448,0.0610662620036764,1.92041988333333,0.0495050982423143,33,0.487119146605277
"NEO1","225270_at","NEO1",0.20961167203934,-1.27871279160027,-0.115288361518383,3.00709371769697,0.0934661634826193,33,0.487119146605277
"VSIG4","204787_at","VSIG4",0.209663669459534,-1.27856346014503,-0.168932359183823,3.06391045233333,0.136972227232032,33,0.487185773994477
"RNF25","218861_at","RNF25",0.209691607482019,1.27848323646894,0.0752756357022051,2.56220030684848,0.0610381487220155,33,0.487196487068859
"SMUG1","223684_s_at","SMUG1",0.209716015453574,-1.27841315590361,-0.0779457351801462,3.20595631548485,0.0632066954903594,33,0.487198996968619
"NLGN2","1554428_s_at","NLGN2",0.209860918258891,-1.27799723554274,-0.0406234095919111,2.49965844106061,0.0329525036217692,33,0.487481375408278
"SATB2-AS1","1553420_at","SATB2-AS1",0.209912528119626,1.27784915011722,0.0370772988051469,2.1104399209697,0.030079489248815,33,0.487481375408278
"ROBO4","220758_s_at","ROBO4",0.209939459355646,-1.27777188659711,-0.0453115939558821,2.4721101539697,0.0367619017879215,33,0.487481375408278
"DCUN1D1","240781_x_at","DCUN1D1",0.209940799749938,1.27776804131093,0.0328607963529413,2.2317783980303,0.0266604835128969,33,0.487481375408278
"NXF5|NXF2|NXF2B","220257_x_at","NXF5|NXF2|NXF2B",0.20995427205159,-1.2777293933742,-0.0591974118051461,2.43377868830303,0.0480292486469463,33,0.487481375408278
"ATG101","218214_at","ATG101",0.21001197041314,-1.2775638955243,-0.0877364881985292,3.32766697254545,0.0711933741155453,33,0.487541496583779
"DUSP14","203367_at","DUSP14",0.210026853950886,-1.27752121022679,-0.0769873088492652,3.22498067763636,0.0624730887634953,33,0.487541496583779
"MAFG","204970_s_at","MAFG",0.210065491509486,-1.27741041016828,-0.0695186908713237,3.04235876387879,0.0564174033071825,33,0.487576993795911
"CRTAC1","1555958_at","CRTAC1",0.21016162978236,-1.2771347834385,-0.0434445187610297,2.15722088427273,0.0352647018765642,33,0.487745931548461
"UBXN10","232109_at","UBXN10",0.210213305409433,1.27698666970601,0.1106076830625,2.28380723645455,0.0897926710222733,33,0.487811653719557
"PIH1D2","235062_at","PIH1D2",0.210303303718491,-1.27672878040642,-0.0393019247977939,2.27495795845455,0.0319122283532756,33,0.487916934655233
"CNFN","224329_s_at","CNFN",0.210305398408734,-1.27672277908473,-0.102831070150734,2.6243528559697,0.0834967761650446,33,0.487916934655233
"HMCN2","241650_x_at","HMCN2",0.210372121954691,-1.27653163867033,-0.0498456388125006,2.29222053745455,0.0404797239473394,33,0.487978754383865
"MRPL20","220526_s_at","MRPL20",0.210378774454025,-1.27651258401917,-0.0605643203088242,3.71019145087879,0.0491851167180595,33,0.487978754383865
"BPIFB1","226067_at","BPIFB1",0.210402894725446,-1.27644350051609,-0.0471336529522071,2.14231747645455,0.0382799588818299,33,0.487980505979005
"PHOSPHO2","237756_at","PHOSPHO2",0.210443145463421,1.27632823064478,0.0467233943014711,2.07185166924242,0.0379501912732689,33,0.487990100655252
"BCAT2","203576_at","BCAT2",0.210453762825083,-1.27629782747202,-0.0941039947904407,3.43081064293939,0.0764360065811155,33,0.487990100655252
"COMMD1","226024_at","COMMD1",0.2105269799191,-1.27608819940466,-0.0518976739338242,3.47292185851515,0.0421608307438645,33,0.488105681129042
"ZNF790-AS1","235779_at","ZNF790-AS1",0.210654751368122,-1.27572250851333,-0.0608166623382345,2.333119915,0.0494206351995397,33,0.488347705885585
"TRIM42","1553620_at","TRIM42",0.210744395009773,1.27546604210993,0.0536014333198529,1.96593760215152,0.0435661780139131,33,0.488471317104012
"C11orf96","227099_s_at","C11orf96",0.210754849816818,-1.27543613674656,-0.130593306742647,3.57604183978788,0.10614612890172,33,0.488471317104012
"METTL25B","218914_at","METTL25B",0.210824609499706,-1.27523662193908,-0.0457487225808824,2.83149549312121,0.0371903405286973,33,0.488578780448443
"TMEM109","201361_at","TMEM109",0.210887243244655,-1.27505753001317,-0.0689310857573515,3.34376941560606,0.0560437643166552,33,0.488664308853261
"FRAT1","219889_at","FRAT1",0.210908311228312,1.27499729826141,0.0590029602573523,2.717782055,0.047974062433095,33,0.488664308853261
"EXOSC7","213648_at","EXOSC7",0.210971297882627,-1.2748172513395,-0.0569646894191176,2.96959458706061,0.0463233288905748,33,0.488756023990979
"LRP1B","219643_at","LRP1B",0.21100534677017,1.27471993973171,0.0985348293933819,2.1701691389697,0.0801340234600817,33,0.488769880193536
"TP53I13","225605_at","TP53I13",0.211024084735701,-1.27466639174746,-0.0766683707352938,2.64939274015151,0.0623536180260552,33,0.488769880193536
"SAXO4","235402_at","SAXO4",0.211285961566898,1.27391839484438,0.0667287043529403,2.40582592615152,0.0543016520856872,33,0.489297214262492
"SIX4","229796_at","SIX4",0.21130873175298,1.27385338961496,0.139929525738971,2.27690267963636,0.113875913617439,33,0.489297214262492
"CXXC1P1","1564367_at","CXXC1P1",0.211362696761085,-1.27369934929016,-0.0412898485514708,2.21589727033333,0.0336061159999897,33,0.489297214262492
"LILRB4","210152_at","LILRB4",0.211387663828288,-1.27362809213517,-0.0730153252867645,2.34794251142424,0.0594310432444062,33,0.489297214262492
"CYP11B2","214630_at","CYP11B2",0.211400961164259,1.27359014352172,0.168490939555148,2.98010866236364,0.137147792553593,33,0.489297214262492
"LINC01282","1563073_at","LINC01282",0.211427802998896,1.27351354641961,0.0469737031102939,2.06316599545455,0.0382378256624389,33,0.489297214262492
"NDUFA2","209224_s_at","NDUFA2",0.211445021154663,-1.27346441575827,-0.0623502000477929,4.08605438478788,0.0507566553689453,33,0.489297214262492
"DNAJC2","213097_s_at","DNAJC2",0.211450554212539,-1.27344862825147,-0.0679496558198527,3.43871483378788,0.0553156207638515,33,0.489297214262492
"RPL32P3","1558969_a_at","RPL32P3",0.211462612206524,1.27341422418625,0.0419323015808817,2.76668243781818,0.0341366550084423,33,0.489297214262492
"GTF2H2C|GTF2H2B","230177_at","GTF2H2C|GTF2H2B",0.211578789953198,-1.2730828197975,-0.065409517761029,2.87676217575758,0.0532630766402102,33,0.489499179666536
"RAB33A","206039_at","RAB33A",0.211596772517572,-1.27303153567043,-0.113839617036764,2.53780822142424,0.0927035196213108,33,0.489499179666536
"CYB5R1","1560043_at","CYB5R1",0.211670010000425,-1.27282270508967,-0.03631968576103,2.30641116178788,0.0295812231541499,33,0.489593848008919
"C22orf42","1555991_s_at","C22orf42",0.21171534460904,-1.27269346455815,-0.0317913050808816,2.13037077939394,0.0258956312363344,33,0.489593848008919
"KCNJ1","210403_s_at","KCNJ1",0.211737020217037,1.27263167881511,0.0488782454926469,2.04218269384848,0.0398157442216444,33,0.489593848008919
"CRYBG1","212543_at","CRYBG1",0.211795222308911,-1.27246579891909,-0.132550175161765,2.63285017218182,0.10798816137141,33,0.489593848008919
"LRP10","231861_at","LRP10",0.211795873607517,-1.27246394286871,-0.0697175033455886,2.50525868539394,0.0567986875462214,33,0.489593848008919
"DRD3","214559_at","DRD3",0.21182168199315,1.27239039840606,0.0431255420477943,1.97530625051515,0.0351363094009893,33,0.489593848008919
"DPP8","220939_s_at","DPP8",0.211825584128705,1.27237927933505,0.0625932180661759,3.759252401,0.0509979420813027,33,0.489593848008919
"MAP3K21","228565_at","MAP3K21",0.211835677900678,-1.27235051801512,-0.121377473768383,2.46903269054545,0.0988947603693408,33,0.489593848008919
"HDHD2","223155_at","HDHD2",0.211856547916067,-1.27229105401253,-0.0493467607904425,3.59848099784848,0.04020815410276,33,0.489593848008919
"TBX1","211274_at","TBX1",0.211895138659563,-1.27218111077501,-0.0473473512794116,2.02501905,0.0385823525223784,33,0.489593848008919
"LINC01023","231046_at","LINC01023",0.211895561031966,-1.27217990753923,-0.0717255549044111,2.34692346309091,0.0584476889788926,33,0.489593848008919
"DEPTOR","218858_at","DEPTOR",0.212015199492757,-1.27183915963747,-0.151597299452207,3.38902543118182,0.123566638221828,33,0.489816088651132
"TRIP11","236160_at","TRIP11",0.212071040136088,-1.27168016695112,-0.067611403930147,2.90149292463636,0.0551168025297049,33,0.489890905125783
"DENND4C","205684_s_at","DENND4C",0.212133077823023,-1.27150356672407,-0.0451804840808818,3.09278610354545,0.0368362368042498,33,0.48993713741085
"HMGCR","202539_s_at","HMGCR",0.2121383251966,1.271488631021,0.138623522047795,3.85639957060606,0.113022889667636,33,0.48993713741085
"SUPT3H","211106_at","SUPT3H",0.212161430248682,-1.2714228699705,-0.0765581676727956,2.40870526836364,0.0624228323964001,33,0.48993713741085
"APC","216933_x_at","APC",0.212218785036068,-1.27125965148788,-0.0814347416213228,2.6703875260303,0.0664075440142316,33,0.490015403590743
"FAHD1","226767_s_at","FAHD1",0.212269445874934,-1.27111551011579,-0.101421361974264,3.08588894327273,0.0827154009933968,33,0.490078197777802
"AOC3","204894_s_at","AOC3",0.212332332491396,1.27093661978188,0.270993375003677,3.21069020566667,0.221042986473253,33,0.490169201291346
"GDA","1569555_at","GDA",0.2123890021947,-1.27077544861604,-0.0349979250661763,2.320344869,0.0285506132087913,33,0.4901943350028
"FAM110B","228790_at","FAM110B",0.212395384488874,-1.27075729911907,-0.12426220822794,2.4252899730303,0.101372092989203,33,0.4901943350028
"MAN2A2","219999_at","MAN2A2",0.212413633314596,-1.27070540672553,-0.0898974300036768,2.53587418978788,0.0733405829443207,33,0.4901943350028
"MIR3654|EEF1G","211927_x_at","MIR3654|EEF1G",0.212465843726285,1.27055695967698,0.0301971351250003,4.39193227078788,0.0246384601595045,33,0.490212192044623
"PRAME","204086_at","PRAME",0.212468315172992,1.27054993342792,0.259024078558824,2.7520570970303,0.211344212166353,33,0.490212192044623
"SIRPB1","1554624_a_at","SIRPB1",0.212534459719053,-1.27036190936128,-0.0601427068051472,2.25712357315152,0.0490791989819622,33,0.490227196668769
"TSPAN17","225235_at","TSPAN17",0.212537621630642,-1.27035292234129,-0.103505284058824,3.35397704509091,0.0844656424635282,33,0.490227196668769
"NMT1","201158_at","NMT1",0.212545236573412,-1.27033127899918,-0.0598580016617647,3.001825099,0.0488480443666659,33,0.490227196668769
"KRTAP4-4","234684_s_at","KRTAP4-4",0.212576573280085,-1.27024221934191,-0.0366872596727945,2.1100502770303,0.0299413025297128,33,0.490245332702582
"JMJD6","215233_at","JMJD6",0.212624131330919,1.27010707715809,0.115529249783088,2.27355773675758,0.0942960664023086,33,0.490300870359527
"PTGER2","206631_at","PTGER2",0.212686406861154,-1.26993014787197,-0.125092237779412,2.16555329342424,0.102115692643046,33,0.490316569237847
"CHKB-DT","238557_at","CHKB-DT",0.21269828716553,-1.2698963995056,-0.0795173569154399,2.47761416366667,0.0649135862981839,33,0.490316569237847
"LINC00623|LINC00869|LINC01145|PARP8|LINC01138","1568609_s_at","LINC00623|LINC00869|LINC01145|PARP8|LINC01138",0.212714601345913,-1.26985005814928,-0.0894871247794122,3.02762445333333,0.0730550210779402,33,0.490316569237847
"PREPL","212216_at","PREPL",0.212724847204412,-1.2698209555763,-0.0677985134816175,3.26363702024242,0.0553502569246762,33,0.490316569237847
"FENDRR","242332_at","FENDRR",0.212852824450604,1.26945753507999,0.0495823524816177,2.22631904281818,0.0404902921008959,33,0.490552888904458
"BCL2L14","221241_s_at","BCL2L14",0.212877761857463,-1.26938673882388,-0.0422512836948523,2.158957497,0.0345054670810379,33,0.490552888904458
"RNF113A","209565_at","RNF113A",0.21289783983864,-1.26932974281835,-0.0851867487647064,3.27043738430303,0.0695728102155244,33,0.490552888904458
"CDH3","203256_at","CDH3",0.21299927993652,1.26904184352503,0.0754160986029411,2.22539778821212,0.0616070025423764,33,0.490732483339683
"DBNL","222429_at","DBNL",0.213059977415038,-1.2688696261537,-0.0606881117720577,3.12129500639394,0.0495825185334749,33,0.490818180930186
"RGS14","211021_s_at","RGS14",0.213185043537821,-1.26851489177599,-0.0580731249044133,2.00548785309091,0.0474593280641727,33,0.490999358272828
"LINC00685","232463_at","LINC00685",0.213185644281446,1.26851318822065,0.0585341373272064,2.5145007949697,0.0478361472996791,33,0.490999358272828
"CES2","213509_x_at","CES2",0.213253619808735,-1.26832045036881,-0.144253429308823,3.69627864757576,0.117906869963581,33,0.491071199145478
"VCX2|VCX|VCX3A|VCX3B","207281_x_at","VCX2|VCX|VCX3A|VCX3B",0.213263862880033,-1.26829141117321,-0.0846705587205885,2.41560889663636,0.0692078461083077,33,0.491071199145478
"ACE2","222257_s_at","ACE2",0.213408275244559,-1.26788211272023,-0.330266131158089,2.72564332481818,0.270039393127466,33,0.491138281833542
"SERPINB8","206034_at","SERPINB8",0.213422005972174,-1.26784320749208,-0.0770298799338232,2.64880515951515,0.0629847821901316,33,0.491138281833542
"AHR","202820_at","AHR",0.213423739705843,-1.26783829519144,-0.120362937069853,3.37058423478788,0.0984171694763349,33,0.491138281833542
"BARD1","227545_at","BARD1",0.213443171803525,1.26778323901952,0.0856321543014711,2.73746910290909,0.0700218891071211,33,0.491138281833542
"FAM86B1","65585_at","FAM86B1",0.213492036807015,-1.26764480848403,-0.0932312795808827,2.97237556693939,0.0762440613027569,33,0.491138281833542
"PHPT1","225683_x_at","PHPT1",0.21352231982463,1.26755903116991,0.0809243509742634,3.56827925645455,0.0661839967878523,33,0.491138281833542
"CASC2","1556630_at","CASC2",0.213525133030848,-1.26755106316677,-0.0349765225367649,2.12486464854545,0.0286057358391047,33,0.491138281833542
"RMI1","218979_at","RMI1",0.213537044924006,1.26751732531444,0.0898030152683829,3.38150219881818,0.0734478307908714,33,0.491138281833542
"C8orf88","228107_at","C8orf88",0.213562654293131,-1.26744479713589,-0.124026247577206,2.43717740145455,0.10144403389498,33,0.491138281833542
"MRPL21","225315_at","MRPL21",0.213595363513287,-1.26735217103195,-0.0665505666691173,3.33455805812121,0.0544372783187376,33,0.491138281833542
"TWIST1","213943_at","TWIST1",0.213606565123388,-1.26732045272347,-0.128659871867646,3.45181947281818,0.105244311149717,33,0.491138281833542
"SMIM24","231982_at","SMIM24",0.213620631973153,1.26728062302124,0.0550318196470592,2.00424138627273,0.0450176725468902,33,0.491138281833542
"RNF17","224384_s_at","RNF17",0.213640959168664,1.26722307090066,0.0408341949264708,2.09799168663636,0.0334051084267479,33,0.491138281833542
"RRN3P2","243124_at","RRN3P2",0.213642472391256,-1.26721878669852,-0.0909960688860285,2.53470185330303,0.0744411351741769,33,0.491138281833542
"PRPF8","200000_s_at","PRPF8",0.21370567812464,1.26703986045132,0.0512949361801471,3.7163031880303,0.0419687636095191,33,0.491138281833542
"SPATA22","1558667_at","SPATA22",0.213714807386505,1.26701402013318,0.036814325654412,2.05468594351515,0.0301215550051538,33,0.491138281833542
"TRIM59-IFT80|IFT80","226098_at","TRIM59-IFT80|IFT80",0.213715842111363,-1.26701109140347,-0.0741118762426467,3.22236599878788,0.0606386257867322,33,0.491138281833542
"ZCCHC4","220473_s_at","ZCCHC4",0.213716289456702,-1.2670098252213,-0.0405927757757345,2.15964352324242,0.0332132004286684,33,0.491138281833542
"D21S2088E","1559471_s_at","D21S2088E",0.213896483669501,-1.26649995942814,-0.0552101133198528,2.60561902390909,0.045191360643805,33,0.491498301401422
"SLC22A6","216599_x_at","SLC22A6",0.214109814091053,-1.26589675171639,-0.0463134040882356,2.00881997721212,0.0379271646467776,33,0.491821898121684
"ABTB2","213497_at","ABTB2",0.214137215717544,-1.26581930438279,-0.0735888866617644,2.74208432778788,0.0602674029248053,33,0.491821898121684
"LINC02210-CRHR1|CRHR1","211897_s_at","LINC02210-CRHR1|CRHR1",0.214137826670741,1.26581757768365,0.0323279148051467,2.10757315860606,0.0264757657488985,33,0.491821898121684
"C1orf116","228865_at","C1orf116",0.214192360415028,-1.26566346728781,-0.0664740615404416,2.17783310866667,0.0544472474799281,33,0.491821898121684
"RAI14","202052_s_at","RAI14",0.214193493678972,1.2656602650382,0.121835182014705,3.22758475236364,0.0997924143169928,33,0.491821898121684
"IFNE","1553574_at","IFNE",0.214209245655437,-1.26561575619858,-0.0347141729852938,2.15566377393939,0.0284345860070325,33,0.491821898121684
"TGFBRAP1","205210_at","TGFBRAP1",0.214231380069549,-1.2655532172862,-0.0528351444448534,2.59614319884848,0.0432797203565255,33,0.491821898121684
"NIBAN2","223019_at","NIBAN2",0.214241436940558,-1.26552480405675,-0.123178336238971,3.09886633951515,0.100903360734811,33,0.491821898121684
"FADS2","202218_s_at","FADS2",0.214249252052242,1.26550272506358,0.132572995827207,3.61173405660606,0.108601030158528,33,0.491821898121684
"OAT","201599_at","OAT",0.214277318233046,-1.26542343842462,-0.0821889177904405,4.05920879690909,0.0673316638946401,33,0.491832266325658
"RHO","206455_s_at","RHO",0.214312497741975,-1.26532406775982,-0.045529935845587,2.53632862393939,0.0373024389848854,33,0.491858957729796
"ZNF225","235702_at","ZNF225",0.214369503211443,-1.26516307193532,-0.0631439704779422,2.76139105206061,0.0517401089437569,33,0.491935729543015
"PRDM6","236577_at","PRDM6",0.214484384232787,1.26483872090849,0.0330285579632346,2.19092803730303,0.0270705088587363,33,0.492059180646789
"MPND","233651_s_at","MPND",0.214489945970504,-1.26482302141438,-0.0887432645808826,2.95388432466667,0.0727356959179458,33,0.492059180646789
"LINC01734","1562829_at","LINC01734",0.214529095627613,1.2647125196948,0.0434671373933835,2.02282424,0.0356296192432307,33,0.492059180646789
"ABCC12","1553410_a_at","ABCC12",0.214537134381437,-1.26468983181892,-0.0467237946654404,1.94248436769697,0.0382997588092089,33,0.492059180646789
"ICE1","209654_at","ICE1",0.214541101219519,-1.26467863639783,-0.0773907537720597,3.42372807706061,0.0634382002498092,33,0.492059180646789
"CKAP4","200999_s_at","CKAP4",0.214669807566695,1.26431547904181,0.086958717386028,3.97454647945455,0.071301658126326,33,0.492288531226211
"PAICS","201014_s_at","PAICS",0.214688242394461,1.26426347682138,0.0928054753124994,3.15934942090909,0.0760988277280011,33,0.492288531226211
"COX15","223281_s_at","COX15",0.214822949583019,-1.26388358757866,-0.0639280944669118,3.04557674221212,0.0524356485946158,33,0.49254334197402
"PURG","220860_at","PURG",0.214908140290118,1.2636434328655,0.0344081344669118,2.14287744466667,0.028227898115424,33,0.492684578480694
"TCEAL7","227705_at","TCEAL7",0.214968674785787,-1.26347282816694,-0.0945212997058822,2.36351878224242,0.0775542741127457,33,0.492739338648997
"LINC02126","1563121_at","LINC02126",0.21497921253386,1.26344313326936,0.0435715855698526,2.05013343863636,0.0357511177089704,33,0.492739338648997
"TOMM40L","226059_at","TOMM40L",0.215006218522494,-1.26336703661553,-0.113217458867648,2.78220113027273,0.0929021620110353,33,0.492747160522582
"DTD2","227158_at","DTD2",0.215043709663129,1.26326140714329,0.0550975368529412,3.04383967409091,0.0452148312844044,33,0.492779007714994
"FLT3","206674_at","FLT3",0.215142646393509,-1.26298272422736,-0.0469087695845589,2.34117974021212,0.0385033565181764,33,0.492831307411343
"FSHR","211201_at","FSHR",0.215158561929446,1.26293790268361,0.049160331860294,1.93022592681818,0.0403529015483142,33,0.492831307411343
"COMMD7","224815_at","COMMD7",0.215181423958277,-1.26287352270006,-0.061373024974265,3.69857318575758,0.0503801702358437,33,0.492831307411343
"CPXM1","227860_at","CPXM1",0.215210009373254,-1.26279303277416,-0.0965423509448531,2.32967622869697,0.0792551792186869,33,0.492831307411343
"VPS37A","225378_at","VPS37A",0.215232972419926,-1.26272837996551,-0.0579542043970585,3.22030385154545,0.0475791814205451,33,0.492831307411343
"DCST1-AS1","235886_at","DCST1-AS1",0.215247220263406,-1.2626882675538,-0.064904279588236,2.3786350850303,0.0532867395301687,33,0.492831307411343
"TREM1","219434_at","TREM1",0.215280925679979,1.26259338356398,0.112436908599264,2.35908297763636,0.0923182038843871,33,0.492831307411343
"PAGR1","218300_at","PAGR1",0.215314489374343,1.26249890964242,0.0729343912205884,3.19596068939394,0.0598884826348502,33,0.492831307411343
"GH2|GH1|CSHL1|CSH1|CSH2","206195_x_at","GH2|GH1|CSHL1|CSH1|CSH2",0.215328656255262,1.26245903652341,0.0468330712757346,1.91968552093939,0.0384571683347529,33,0.492831307411343
"IRF7","208436_s_at","IRF7",0.215335913967404,-1.26243861023553,-0.135111423426471,2.81910355675758,0.110949093975073,33,0.492831307411343
"TMEM178A","229302_at","TMEM178A",0.215348281396023,-1.26240380422623,-0.110812612158088,2.66305507563636,0.0909982115804934,33,0.492831307411343
"DNAJC15","227808_at","DNAJC15",0.215372408000528,-1.26233590835921,-0.157004757952207,2.92430976924242,0.128937675525302,33,0.492831307411343
"FOXN2","226711_at","FOXN2",0.215373298670976,-1.26233340198913,-0.0758844246764694,3.22278602815152,0.0623190079133894,33,0.492831307411343
"RHOBTB2","209441_at","RHOBTB2",0.215436282757091,1.26215618288332,0.111387577981617,2.37417672287879,0.091488313271905,33,0.492921424778905
"ANKFN1","244095_at","ANKFN1",0.215507595668647,-1.26195557590265,-0.0399462873345588,2.28772674524242,0.0328151439593588,33,0.492959524884591
"PGAP4","224458_at","PGAP4",0.215518641441251,1.26192450802861,0.161621585643382,3.12049544078788,0.132772443354819,33,0.492959524884591
"SPATA20","218164_at","SPATA20",0.215542842065457,1.26185644436985,0.132199344893383,3.37745572363636,0.108607873925934,33,0.492959524884591
"CMTM2","229967_at","CMTM2",0.215547348874603,-1.26184376971525,-0.0555332926507357,2.16228257121212,0.0456236256995146,33,0.492959524884591
"LINC00472","220324_at","LINC00472",0.215589555374129,-1.2617250805972,-0.0476514581139709,2.10036138109091,0.0391519518134076,33,0.493002065475604
"ATP12A","207367_at","ATP12A",0.215725017860703,-1.26134426386153,-0.0488094962242647,2.13500742187879,0.0401155404779763,33,0.49320594241885
"LHFPL6","218656_s_at","LHFPL6",0.2157315192074,1.26132599157908,0.136646569136028,3.18768934581818,0.112308686007855,33,0.49320594241885
