"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"LINC02198","16996872","LINC02198",0.771996115209664,-0.291513060738683,-0.0334222978260863,2.74975317840909,0.117812151676117,44,0.89126244221715
"KMT5C","16865647","KMT5C",0.772006425411581,0.29149949076236,0.0199805688902694,5.02094884404545,0.0704339183058569,44,0.89126244221715
"OR11H2|OR11H12|OR11H1","16931884","OR11H2|OR11H12|OR11H1",0.772020525521567,0.291480932712181,0.023451910770186,1.7373318775,0.0826760811492163,44,0.89126244221715
"GPR50-AS1","17114956","GPR50-AS1",0.772109068952592,0.291364397420318,0.0202487646521736,2.62019340152273,0.0714124363353237,44,0.89126244221715
"NDUFAF4P1","16800919","NDUFAF4P1",0.772109124683017,0.291364324072713,0.0316206464720499,2.33982593286364,0.111518307921916,44,0.89126244221715
"TMEM131L","16971588","TMEM131L",0.772122093484456,-0.291347255691745,-0.0407781427184251,5.87048922943182,0.14382298897428,44,0.89126244221715
"ELMOD1","16730778","ELMOD1",0.772141657255362,-0.291321507763407,-0.0170789716459612,2.94301769415909,0.0602422201438963,44,0.89126244221715
"CFAP298-TCP10L|CFAP298","16925037","CFAP298-TCP10L|CFAP298",0.772217356574058,-0.291221881554847,-0.0321440499461687,6.74335049681818,0.113419673055626,44,0.89126244221715
"RB1-DT","16779001","RB1-DT",0.772231855873203,-0.291202799682661,-0.0207128992836454,2.54373493840909,0.0730898629720804,44,0.89126244221715
"OR10G8","16732801","OR10G8",0.772241230892172,0.291190461701567,0.0326570624824019,3.32644469515909,0.115242261556978,44,0.89126244221715
"CTAGE11P","16779790","CTAGE11P",0.772419046601591,0.290956456137598,0.0332143592981371,2.45201716902273,0.117303151813151,44,0.891428341726612
"RNF215|KIAA1656","16933845","RNF215|KIAA1656",0.772524057634198,-0.290818269200235,-0.0219770505362318,3.89416992397727,0.0776532294156363,44,0.891456173617406
"ZNF807P","17122096","ZNF807P",0.772541139542168,-0.290795791178474,-0.040974366720496,4.50652080231818,0.14478912176963,44,0.891456173617406
"EFCAB14","16686716","EFCAB14",0.772545378405483,0.290790213296575,0.021985226544512,8.36074391875,0.0776896132390684,44,0.891456173617406
"LINC01040","16780159","LINC01040",0.772588944551475,-0.290732885534008,-0.0186650458819884,3.45494836461364,0.0659700333214979,44,0.891467128786981
"LGSN","17020520","LGSN",0.772758791602653,0.290509396727431,0.0706380507950306,2.1799569685,0.24985631039207,44,0.891623788300045
"ZNF98","16870867","ZNF98",0.772832430610451,-0.290412505363346,-0.0205668247867479,5.38331093581818,0.0727719035240096,44,0.891669432221715
"LINC00472","17020715","LINC00472",0.772874575109028,-0.290357054510414,-0.0379533240041412,3.1533283385,0.134316459703031,44,0.891678736359141
"HTT","16964316","HTT",0.772983692407836,-0.290213489652637,-0.0446330851925492,6.44009296681818,0.158034211079136,44,0.891745536681922
"PANCR","16979018","PANCR",0.773030641335407,0.29015172115883,0.0182887741407871,1.82453498340909,0.0647696045933668,44,0.891745536681922
"BCL9","16670114","BCL9",0.773034723952098,0.290146349905628,0.043374400677016,7.02314164088636,0.153613072525847,44,0.891745536681922
"KIF1B","16658802","KIF1B",0.773086271606264,-0.290078532492365,-0.0375051168737057,7.00560877959091,0.132857701231728,44,0.891765682493003
"PCSEAT","16923068","PCSEAT",0.773148817079875,-0.289996247894042,-0.0188614506583833,2.95967656790909,0.0668335474045408,44,0.891798512105006
"MIR374B","17112189","MIR374B",0.773281181870032,0.289822115860951,0.0546791203768122,2.86215284613636,0.193866065782379,44,0.891862651739074
"LINC01858","16870916","LINC01858",0.773290280336117,0.289810146735361,0.0255796136770188,1.95467155340909,0.0906968480936753,44,0.891862651739074
"GANC","16800028","GANC",0.773375790316656,0.289697659547209,0.0378968777308497,5.30088114063636,0.134421966419059,44,0.891862651739074
"PLRG1","16980806","PLRG1",0.77338932151572,0.289679859786113,0.0399316736252606,6.20950489565909,0.14164818416652,44,0.891862651739074
"JAKMIP2-AS1","16990703","JAKMIP2-AS1",0.773418379453909,-0.289641635525777,-0.047691275977225,4.00037864661364,0.169195867419107,44,0.891862651739074
"MRM2","17054532","MRM2",0.773427915521816,-0.289629091400813,-0.0316390275734992,6.3616948775,0.112251653096262,44,0.891862651739074
"KDM1B","17005169","KDM1B",0.773454307312523,-0.289594374826625,-0.0601538328799167,5.33702837261364,0.213444507387245,44,0.891862651739074
"MICALL2","17054341","MICALL2",0.773477122405264,-0.289564363438067,-0.0316104333747385,4.67428272818182,0.112175273718275,44,0.891862651739074
"FAM236C|FAM236D","17112104","FAM236C|FAM236D",0.773546826609269,-0.289472674906711,-0.0214917923395461,3.68231336990909,0.0762916243398764,44,0.89187177720735
"MIR581","16996133","MIR581",0.773570789952089,0.28944115422927,0.056564221043478,3.957211816,0.200813696094223,44,0.89187177720735
"EFCC1","16945289","EFCC1",0.773587299799098,-0.289419437832052,-0.0183682022774345,4.62362799990909,0.0652154894482142,44,0.89187177720735
"GTF2F2","16774497","GTF2F2",0.773636082054131,0.289355272404307,0.0391698423995859,6.27781015879545,0.139101631670647,44,0.891873877745935
"SLAMF7","16672654","SLAMF7",0.773657297405662,-0.289327367306373,-0.0377551498654247,3.79580262243182,0.134090646153352,44,0.891873877745935
"HS3ST3A1","16841525","HS3ST3A1",0.773699748914545,0.289271530434211,0.0242573610766033,3.08117477881818,0.086168723592417,44,0.891883518993707
"ATP6V0B","16663792","ATP6V0B",0.773738383126036,0.28922071528928,0.0331285413975149,6.10003753252273,0.117702237660273,44,0.89188875919066
"NDP-AS1","17102849","NDP-AS1",0.773773035218327,0.28917513842926,0.0255278276501025,3.38035217025,0.0907119926776678,44,0.891889408936619
"ARGFXP2","16843219","ARGFXP2",0.773850931725232,-0.289072685721991,-0.028714183331263,2.38766365806818,0.102070727875325,44,0.891918473909773
"DIRC3","16908231","DIRC3",0.77389727821584,-0.289011730369862,-0.0338658038550719,3.79947355404545,0.12040865876179,44,0.891918473909773
"RECQL","16762087","RECQL",0.773900519595615,0.289007467316867,0.0328742340062114,6.39171150811364,0.116884891604557,44,0.891918473909773
"LOC389602","17053960","LOC389602",0.773991662333872,0.288887598853342,0.0336100403229822,2.661997749,0.119550648045881,44,0.891951782226639
"CREBL2","16748465","CREBL2",0.774052817881996,-0.288807171105248,-0.0513773228115966,8.0818988715,0.182799623895276,44,0.891951782226639
"LINC00972","17047862","LINC00972",0.774074737373698,0.288778344497821,0.0180053333643895,2.00187375861364,0.0640690588753329,44,0.891951782226639
