"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"MIR642A","16863342","MIR642A",0.102139256408928,-1.66855796122949,-0.172471331000001,5.20398545690909,0.10621644757844,44,0.363340789215932
"PDGFA","17054243","PDGFA",0.102158246218749,1.66846277135822,0.260403050590909,5.49666524143182,0.16037833552024,44,0.363340918670437
"STEAP4","17059567","STEAP4",0.102167066910962,-1.66841856098615,-0.62626503359091,6.08284747806818,0.385717467336839,44,0.363340918670437
"ATP6AP2","17102668","ATP6AP2",0.102224149066931,-1.66813253421198,-0.270877545454544,7.96734343804545,0.16686244681329,44,0.363378478135173
"CDC42SE1","16692943","CDC42SE1",0.10222862860241,1.66811009375347,0.230541068454546,6.84074199663636,0.142016807679567,44,0.363378478135173
"FANCL","16897886","FANCL",0.10224495052025,-1.6680283351253,-0.262680597409092,5.83687348125,0.161823178169106,44,0.363378478135173
"RBM3","17103353","RBM3",0.102247018064679,-1.66801797928994,-0.270894134727274,5.83820890681818,0.16688412627958,44,0.363378478135173
"TYMS","16850477","TYMS",0.102247070632592,1.66801771599209,0.463208093136361,6.45960584825,0.28535903956986,44,0.363378478135173
"ZNF791","16858654","ZNF791",0.102325486421817,1.66762507730098,0.173053513545456,6.70096914095455,0.106634603596617,44,0.363529229455852
"PAK4","16861930","PAK4",0.102344348995626,1.66753066670917,0.18506691331818,5.39756985506818,0.114043649542677,44,0.363529229455852
"SCFD1","16783075","SCFD1",0.102344379481256,1.66753051413466,0.18182915381818,5.4500424685,0.112048457610357,44,0.363529229455852
"IMPA1","17078610","IMPA1",0.102353862915864,-1.66748305324711,-0.276565840136363,4.95315637565909,0.170432833157331,44,0.363529229455852
"ANP32B","17087380","ANP32B",0.102358960151401,1.66745754506754,0.190785148227274,6.10739444747727,0.117572548872416,44,0.363529229455852
"SEC61G-DT","17046129","SEC61G-DT",0.102409233601841,-1.66720601675337,-0.124721927772727,3.08927914152273,0.0768722691295153,44,0.363622994968272
"RCSD1","16673393","RCSD1",0.102413303065026,-1.6671856608425,-0.177374693863635,4.18113497597727,0.109326097897931,44,0.363622994968272
"CPLX1","16973365","CPLX1",0.102447828769993,-1.66701298615074,-0.247172601909093,4.36119150881818,0.152362293380885,44,0.363622994968272
"TIGD3","16726853","TIGD3",0.10245032833569,-1.66700048683751,-0.145416240409092,3.61760803743182,0.089638244043487,44,0.363622994968272
"NCOR1","16841707","NCOR1",0.102454850898414,1.66697787197476,0.227627400181819,7.33410302595455,0.140317183288626,44,0.363622994968272
"ALYREF","16849982","ALYREF",0.102540789615269,1.66654829536456,0.209680269181818,4.97281391977273,0.129287285335348,44,0.363833409024186
"IL1RAP","16949584","IL1RAP",0.102553244135615,-1.66648606427585,-0.193173716272727,3.83762035840909,0.11911391616813,44,0.363833409024186
"HMCN2","17125166","HMCN2",0.102555855050962,-1.6664730191896,-0.101296480363636,3.68330865622727,0.0624614732984748,44,0.363833409024186
"LINC02381","16751973","LINC02381",0.102584261622004,-1.66633110723366,-0.426922838318183,5.38892672625,0.263271738383104,44,0.363884845590849
"LINC02093","16841519","LINC02093",0.102652360130686,-1.66599103603561,-0.0931844095454535,1.62788510254545,0.0574760285993123,44,0.363976268151004
"ATXN2","16770200","ATXN2",0.102653253434349,1.66598657627703,0.155143945681817,6.96809836015909,0.0956928500487449,44,0.363976268151004
"PPDPFL","17068841","PPDPFL",0.102673007087477,-1.66588796564215,-0.102068693454545,2.54867671159091,0.0629597390804337,44,0.363976268151004
"UBL4B","16668513","UBL4B",0.102676376952838,-1.66587114476365,-0.12424831759091,5.03723013243182,0.0766417241160745,44,0.363976268151004
"PPP1R16B","16913666","PPP1R16B",0.102679591622938,1.66585509897428,0.305777441454545,4.29145267445455,0.188618538230761,44,0.363976268151004
"ITPRIPL2","16816418","ITPRIPL2",0.102765093095982,1.66542847614826,0.153544956454549,6.28592609013636,0.094738329865011,44,0.364151138227147
"NANOS3","16858886","NANOS3",0.102768749341276,-1.66541023925327,-0.106471213772726,4.84352168165909,0.0656942152969907,44,0.364151138227147
"MYD88","16939127","MYD88",0.102770677444934,1.66540062232778,0.136976430590909,5.39625303884091,0.0845168451222576,44,0.364151138227147
"H2AZ1","16978334","H2AZ1",0.102835448702263,1.66507764474278,0.252027097318181,6.47440683515909,0.155535275340441,44,0.364331303973733
"OR13C3","17096715","OR13C3",0.102883670030301,-1.66483730085081,-0.164573739954545,2.03716519629545,0.101579225165962,44,0.364368027500808
"GK2","16977248","GK2",0.102897357945449,-1.66476909465744,-0.152722899681818,1.98511191061364,0.0942684380370133,44,0.364368027500808
"EI24","16733045","EI24",0.102909387950708,1.66470915590273,0.238481433681818,5.87468022070455,0.14720832141895,44,0.364368027500808
"BBS2","16826718","BBS2",0.102923416673635,-1.66463926593455,-0.308015179454546,8.13531267372727,0.19013765785446,44,0.364368027500808
"TMEM176A","17053421","TMEM176A",0.102927382191077,-1.66461951146533,-0.398665446954547,5.49560549952273,0.246098955380799,44,0.364368027500808
"PAK1IP1","17004747","PAK1IP1",0.102929372086014,-1.66460959891693,-0.226418643954547,6.41061521025,0.139770637249228,44,0.364368027500808
"NDUFA6","16935553","NDUFA6",0.102965499256003,-1.66442966085724,-0.275834269818181,7.32729988854545,0.170293836837216,44,0.364375605436188
"LINC02395","16750945","LINC02395",0.102968550641066,1.66441446524546,0.10862983040909,2.55075270384091,0.0670662115981702,44,0.364375605436188
"BSPRY","17088206","BSPRY",0.102973292562115,-1.66439085165728,-0.182486853772728,4.34584917770455,0.112665881368088,44,0.364375605436188
"LPAR3","16688992","LPAR3",0.102996683600561,-1.66427438317544,-0.505066163454546,3.98285170122727,0.311845513736913,44,0.364385265525295
"MIPEP","16777401","MIPEP",0.10301882885644,-1.66416413771567,-0.25866689331818,5.43160916775,0.159720566938478,44,0.364385265525295
"EGLN1","16700489","EGLN1",0.103029570947631,1.66411066750789,0.220628110954544,7.60239306456818,0.136236913760791,44,0.364385265525295
"MIA2","17126046","MIA2",0.103031730406518,1.66409991906312,0.188748318772727,6.56042002134091,0.116552031407614,44,0.364385265525295
"KRTAP10-7","16923653","KRTAP10-7",0.103050448470896,-1.66400675992386,-0.168915515000001,2.81874952845455,0.104311120416413,44,0.364388246125208
"MAGIX","17103545","MAGIX",0.103071448330766,-1.66390226092066,-0.140676408227273,4.68388293897727,0.0868779599380416,44,0.364388246125208
"PHAX","16988686","PHAX",0.103074354440172,-1.66388780098638,-0.209947188363639,8.29174110054545,0.129658854398844,44,0.364388246125208
"RSPO1","16685413","RSPO1",0.103104226568654,1.66373918559638,0.102876284909089,4.27211919709091,0.0635398494994591,44,0.364444607395603
"OXR1","17071776","OXR1",0.10313166192436,1.66360272444617,0.267063211636363,5.69295612395454,0.164960741209235,44,0.364456947293428
"DDR1-DT","17036406","DDR1-DT",0.103135577043286,-1.66358325340647,-0.145908969727273,2.65756956068182,0.0901267282790618,44,0.364456947293428
"TMX4-AS1","16911275","TMX4-AS1",0.103166397604827,1.66342999488218,0.109533606454546,3.34736324618182,0.0676642097010505,44,0.364516627539864
"PLEKHG3","16785410","PLEKHG3",0.103198641330954,-1.66326969978416,-0.169035035909091,4.21582309545455,0.104431185736877,44,0.36458131944141
"MS4A1","16725252","MS4A1",0.103232689769076,1.66310047748381,0.141608941,2.40888417577273,0.0874960287074164,44,0.364652368721225
"FAM200A","17060281","FAM200A",0.103262407631517,-1.66295281582124,-0.165205161818183,5.06137368981818,0.102084508156924,44,0.364681811550701
"NELFB","17091710","NELFB",0.103268901612106,1.66292055327812,0.2279198165,5.96749461547727,0.140840234762095,44,0.364681811550701
"BNC2-AS1","17083735","BNC2-AS1",0.103299173455365,-1.66277018266735,-0.147060956318181,3.93416398897727,0.0908827192122328,44,0.364697086107507
"PRRG1","17102512","PRRG1",0.103301104767724,-1.66276059040626,-0.246230598136364,4.84000178343182,0.152169793864316,44,0.364697086107507
"LCE3B","16671031","LCE3B",0.103351152342952,-1.66251207017064,-0.143436025363635,5.88890353822727,0.0886562974966026,44,0.364824548016866
"RPS18","17036038","RPS18",0.103392920922498,1.66230473645875,0.12141261059091,6.97612665743182,0.075053216609239,44,0.364904807346044
"LCE2A","16671049","LCE2A",0.103401782665631,1.66226075678508,0.190274351227271,4.95544232465909,0.117624354369228,44,0.364904807346044
"ANKRD42","16729611","ANKRD42",0.103452757261468,1.66200783664128,0.263096736227273,5.24373239615909,0.162666659528694,44,0.364913778871535
"TTTY4|TTTY4C|TTTY4B","17116583","TTTY4|TTTY4C|TTTY4B",0.103456251200946,-1.66199050454609,-0.101050647909092,3.27919829586364,0.0624779425004513,44,0.364913778871535
"TTTY4B|TTTY4|TTTY4C","17116533","TTTY4B|TTTY4|TTTY4C",0.103456251200946,-1.66199050454609,-0.101050647909092,3.27919829586364,0.0624779425004513,44,0.364913778871535
"AP1M2","16868797","AP1M2",0.103460113578545,-1.66197134533013,-0.14499356340909,2.97089030293182,0.0896481530411186,44,0.364913778871535
"TMEM120A","17058878","TMEM120A",0.103579715561878,-1.6613783536379,-0.32049151845455,7.86571765827273,0.198227611439759,44,0.365286383334812
"PANTR1","16901336","PANTR1",0.103669985406723,1.66093116426688,0.165130776181818,2.95621924627273,0.102162742598585,44,0.365555457975943
"CCDC149","16974900","CCDC149",0.103710090983991,-1.66073258714845,-0.189133567454546,4.30594602204545,0.117026727748426,44,0.36563286706638
"KRT10","16844477","KRT10",0.103719887607655,-1.66068409013088,-0.126878259454545,3.55835695659091,0.078508438968346,44,0.36563286706638
"LZTS1","17075221","LZTS1",0.103738474654728,-1.66059208750945,-0.218752232090909,4.72509163436364,0.135364780618643,44,0.365649124459963
"EFCAB6","16935836","EFCAB6",0.103752949366299,-1.6605204496035,-0.189406171090909,3.77516460209091,0.117210373868319,44,0.36565088459319
"COA3","16845259","COA3",0.103802621087751,-1.66027467787089,-0.237755506181815,8.15163549872727,0.147152211792295,44,0.365714254604858
"TMEM14C","17004760","TMEM14C",0.103811639670104,-1.66023006500234,-0.184623307545457,7.61635205286364,0.114270573698057,44,0.365714254604858
"HHIP-AS1","16980284","HHIP-AS1",0.103812863818616,1.66022400966438,0.247095904590908,3.97629095184091,0.152937861074452,44,0.365714254604858
"LINC01750","16668761","LINC01750",0.103876902509093,-1.65990731945222,-0.140920909136365,4.29052464806818,0.0872384119332597,44,0.365842768415447
"ERI1","17065525","ERI1",0.10387730953059,-1.65990530712368,-0.173796891727272,4.54328913336364,0.107590728068545,44,0.365842768415447
"HCG23","17035876","HCG23",0.103892319507239,-1.65983110179521,-0.131778584318182,3.62014691375,0.0815825159248675,44,0.365846385947161
"CCAT1","17081039","CCAT1",0.103923685135517,1.65967606689483,0.113024099590909,3.06775999843182,0.0699783792020682,44,0.365907589541873
"ALG9","16744322","ALG9",0.103958784621707,1.65950262172754,0.219567911681819,6.08786270202273,0.135958725036507,44,0.365981921534221
"RNASEH2B-AS1","16779195","RNASEH2B-AS1",0.103991987775587,-1.65933859159652,-0.123491569272727,2.5438314465,0.0764748177250417,44,0.366012454765636
"MRPL20-AS1","16657751","MRPL20-AS1",0.103995436046772,-1.65932155892159,-0.149674874363635,4.33080469327273,0.0926903455633568,44,0.366012454765636
"ATG14","16793263","ATG14",0.104042040357846,1.65909140322029,0.245051659272726,6.13355916831818,0.151776135042073,44,0.366127228503388
"OR5M1","16738393","OR5M1",0.104064326224853,1.65898137423359,0.21790996181818,2.56111653863636,0.134974500614354,44,0.366152307529482
"LINC01138|LINC01145|LINC00869|LINC00623|PARP8","17120318","LINC01138|LINC01145|LINC00869|LINC00623|PARP8",0.104083496048668,-1.65888674514109,-0.21500757172727,8.61799371259091,0.133184342835695,44,0.366152307529482
"SLC25A35","16840945","SLC25A35",0.104091150565827,-1.65884896370995,-0.252878638045455,5.52794002720455,0.156646773078796,44,0.366152307529482
"DHX15","16974873","DHX15",0.104135689349914,1.65862917287496,0.196658261681813,7.57766573765909,0.121836959130215,44,0.366259736006338
"VWC2","17046024","VWC2",0.104173929232409,-1.65844052754731,-0.199360724227274,3.20002441270455,0.123525282384788,44,0.366339592034374
"GJB4","16662317","GJB4",0.104192099190161,-1.65835091127391,-0.159108219590909,3.10809393497727,0.0985898798021382,44,0.366339592034374
"POFUT2","16926527","POFUT2",0.104214074854403,1.65824254196906,0.1370415195,4.24829073834091,0.0849220105260455,44,0.366339592034374
"ZNF683","16683852","ZNF683",0.104214400837481,-1.65824093457936,-0.135087656272726,4.21171152418182,0.0837113199700875,44,0.366339592034374
"MAST4-AS1","16996810","MAST4-AS1",0.104326957544348,-1.65768617539484,-0.346523523954546,4.33823980406818,0.214806075943988,44,0.366685991025031
"GPR20","17081850","GPR20",0.104357060098036,1.65753789195886,0.136407516590908,4.02507292965909,0.0845650659369847,44,0.366703001744538
"LINC01460","16895974","LINC01460",0.104359828427986,-1.65752425708882,-0.173556869818182,2.64073474459091,0.107596481771817,44,0.366703001744538
"DZIP1L","16959596","DZIP1L",0.104404815379054,1.6573027242244,0.12039746959091,4.16265194529545,0.0746503193588237,44,0.366811815439447
"OR5T3","16724777","OR5T3",0.104425753747798,-1.6571996424486,-0.101863268772727,1.68906783247727,0.0631624449037626,44,0.366816912133522
"TMEM150A","16899711","TMEM150A",0.104439714128199,-1.65713092346388,-0.13128006218182,5.09718939145455,0.0814063170290019,44,0.366816912133522
"TMEM37","16884980","TMEM37",0.1044563041148,-1.65704927023119,-0.237864710136365,5.15565736125,0.14750636046521,44,0.366816912133522
"XCL1","16673507","XCL1",0.104462345677529,-1.65701953727978,-0.151119297863637,2.03885602379545,0.0937148583062773,44,0.366816912133522
"CD46","16676893","CD46",0.104477489161432,1.65694501632858,0.253836638181818,9.821659675,0.157420890591024,44,0.366820857007476
"ZNF26","16759622","ZNF26",0.104530271746884,-1.65668534296933,-0.208579904227272,4.44162976206818,0.12937447146779,44,0.36695693411854
"TRPM7","16809138","TRPM7",0.104552787254664,1.65657460664824,0.240370110227273,6.32372082897727,0.14910273768065,44,0.366968780596412
"CPEB2-DT","16974470","CPEB2-DT",0.104573624675232,-1.65647214097274,-0.0983286437272723,1.98217015831818,0.0609975044709907,44,0.366968780596412
"ZBTB17","16682047","ZBTB17",0.104584867289952,-1.65641686363638,-0.117107952045455,5.18311619825,0.0726495448431528,44,0.366968780596412
"MAGEA6|MAGEA3","17107867","MAGEA6|MAGEA3",0.104592652793405,1.65637858697425,0.477356303954545,2.24038657684091,0.296141457568041,44,0.366968780596412
"LINC02089","16836190","LINC02089",0.104603774869593,-1.65632391043617,-0.128590761136364,3.99666282256818,0.0797775418537992,44,0.366968780596412
"MUCL3","17027679","MUCL3",0.104642162181496,1.65613523363234,0.178923327500001,4.81988679888636,0.111016447126684,44,0.367021980459845
"MSH5-SAPCD1|MSH5","17040864","MSH5-SAPCD1|MSH5",0.104646994887267,-1.65611148451055,-0.118644183454546,5.46114429709091,0.0736161393035088,44,0.367021980459845
"ZNF311","17028549","ZNF311",0.104711161251862,-1.65579624026262,-0.227933720181821,4.54287110168182,0.141454849685768,44,0.367165665630718
"TSKU","16729290","TSKU",0.10471895340483,1.65575796882926,0.446648334454547,4.79690610231818,0.277194762263912,44,0.367165665630718
"LOC101927708","16734650","LOC101927708",0.104750836244575,1.65560139947762,0.346983221636365,2.50304919245455,0.215361885594184,44,0.367165665630718
"LOC285889","17064831","LOC285889",0.104759038200234,-1.65556112786834,-0.165585503772728,2.94449090684091,0.102776363659082,44,0.367165665630718
"SOX9","16837418","SOX9",0.104767080523279,-1.65552164256735,-0.281394263454544,5.05532217954545,0.174661237070999,44,0.367165665630718
"OTX2-AS1","16784566","OTX2-AS1",0.104772537596394,-1.65549485145453,-0.103871810318182,1.76842904570455,0.064474208766705,44,0.367165665630718
"ZNF468","16875101","ZNF468",0.104794451509503,-1.65538727818396,-0.303934499318182,6.69318658711364,0.188667259363384,44,0.367165665630718
"PRPF40A","16903815","PRPF40A",0.104800991410244,1.65535517802267,0.201769326545458,7.56395371781818,0.125250684399307,44,0.367165665630718
"SLC7A10","16871221","SLC7A10",0.104827959761491,-1.6552228251134,-0.171924393363639,5.33864311236364,0.106732624575516,44,0.367165665630718
"CENPE","16978568","CENPE",0.104828295454115,1.65522117780663,0.411565898909091,3.92769496881818,0.255505059139031,44,0.367165665630718
"ALKBH5","16831789","ALKBH5",0.104844311112752,1.65514259098941,0.192611877954548,5.72673390188636,0.119581447503962,44,0.367172608212293
"MIR516A2|MIR516A1|MIR516B1|MIR516B2","16865082","MIR516A2|MIR516A1|MIR516B1|MIR516B2",0.104882853564928,1.65495350840189,0.123649514045455,2.10620894420455,0.0767755207456204,44,0.367258428890896
"RP2","17102955","RP2",0.104909285992307,-1.65482386844754,-0.254536081499999,5.86700231611364,0.158056999255334,44,0.3672719110248
"TMEM132C","16759087","TMEM132C",0.104924262764845,1.65475042556172,0.148733677545455,3.91989148786364,0.0923619236893734,44,0.3672719110248
"POP5","16771341","POP5",0.104928815735758,-1.65472810047191,-0.210904326045455,5.18400209134091,0.130970956957064,44,0.3672719110248
"BICDL1","16757831","BICDL1",0.105013501291852,-1.654312997136,-0.256118019636363,3.77324036263636,0.159088434476965,44,0.367519161021939
"GGTA1","17098037","GGTA1",0.105030858142189,-1.65422795294468,-0.297076203545452,4.02433783495455,0.184539213316456,44,0.367530743939046
"FYN","17022691","FYN",0.105089845894742,1.65393901396875,0.173533360954545,3.75735342811364,0.107815112734863,44,0.367687981811986
"KRTAP1-5","16844558","KRTAP1-5",0.10511670083544,1.65380751481477,0.171522370272728,3.08019919736364,0.106574171073755,44,0.36772503793942
"RNF26","16732315","RNF26",0.105149365355002,1.65364760534468,0.267084743000002,6.85022580459091,0.165967200532949,44,0.36772503793942
"EFNA5","16998682","EFNA5",0.105181058541369,1.65349248998729,0.436591638272728,3.70266730427273,0.271324706467604,44,0.36772503793942
"KYAT1","17098949","KYAT1",0.105183218036073,1.6534819222087,0.113651698999999,3.41698111509091,0.0706305578271785,44,0.36772503793942
"SON","16922292","SON",0.105184992023825,1.65347324109351,0.178259847545454,7.33708247909091,0.110782845171831,44,0.36772503793942
"LRCH2","17113463","LRCH2",0.1051956495277,1.65342109048842,0.792784900000002,4.91403056290909,0.492706227418445,44,0.36772503793942
"ZBTB20-AS1","16944213","ZBTB20-AS1",0.105201902788984,1.6533904932806,0.211931565045454,4.94747751343182,0.131715342022042,44,0.36772503793942
"ZBED3-AS1","16986473","ZBED3-AS1",0.105212873949492,-1.65333681499586,-0.167523506681819,3.83224513125,0.104119140366968,44,0.36772503793942
"ARHGEF18","17121938","ARHGEF18",0.105264849344309,-1.65308257883523,-0.142327709181819,4.78752117577273,0.08847306339844,44,0.367857555528851
"MIF","16928098","MIF",0.105286166229958,1.65297833766846,0.219171733181822,11.0973302334091,0.136249066263975,44,0.367882913093033
"IK|MIR3655","16990119","IK|MIR3655",0.105324274532156,-1.65279202834072,-0.154291153999999,8.55125855763636,0.0959265825336142,44,0.367966927341344
"FAM225A","17088159","FAM225A",0.105339537576479,1.65271742368783,0.256310578954546,3.00595337288636,0.159361746546475,44,0.367971116308544
"HID1","16848692","HID1",0.105397316128344,-1.65243508659231,-0.244433257409089,5.21151381729545,0.152002959005299,44,0.368123799116539
"DVL2","16840550","DVL2",0.105429432887753,1.65227820170455,0.182104905863638,5.95743112443182,0.113254281001125,44,0.368186823555148
"SNORA80C","16825792","SNORA80C",0.105466143928911,-1.65209892252794,-0.156424537863635,4.42376685315909,0.0972937600166812,44,0.368256392588601
"ZFP90","16820448","ZFP90",0.105489046910352,-1.6519871012336,-0.195389625363634,4.62372909722727,0.121537697088136,44,0.368256392588601
"PGRMC1","17106546","PGRMC1",0.105491578598516,-1.65197474176582,-0.420587532090915,8.92136830795454,0.261618918709624,44,0.368256392588601
"SAP30L-AS1","17002034","SAP30L-AS1",0.105545116913265,1.65171342959632,0.248133832409092,4.94875645393182,0.154371611623616,44,0.3683941353947
"SPARC","17001927","SPARC",0.105606510403369,1.65141391128033,0.241737075954548,8.75309226002273,0.150419271404058,44,0.368559255461351
"GNE","17093920","GNE",0.105658772288456,-1.65115905548225,-0.217526380000002,5.9433281125,0.135375220396958,44,0.36867980420566
"ALDH4A1","16682460","ALDH4A1",0.105669234510711,-1.6511080487285,-0.274515178318181,4.62820533965909,0.170846868361471,44,0.36867980420566
"LINC01485","17002934","LINC01485",0.105708149944435,-1.65091835960155,-0.314726166727273,4.52048615427273,0.19589502639369,44,0.36876640468616
"DDX39A","16869624","DDX39A",0.105753431597149,1.65069771107045,0.275272098181818,7.03800868236364,0.171360530874288,44,0.368875187882656
"TRAPPC2","17109153","TRAPPC2",0.105770709381846,-1.65061354025963,-0.182139108954544,4.44173459511364,0.113389792120585,44,0.368886275695363
"SSR2","16694409","SSR2",0.105805170896635,1.65044569049159,0.215353388636365,6.17591735581818,0.134080810549348,44,0.368957282598901
"MIR877","17033054","MIR877",0.105883860192516,-1.6500625908801,-0.185059171772727,4.28748388361364,0.115246130019689,44,0.369085901632954
"BCR","16927907","BCR",0.105887304003734,1.65004582998228,0.16845560831818,4.83286494465909,0.10490727887529,44,0.369085901632954
"PABPC4L","16979825","PABPC4L",0.105894449929913,1.65001105245765,0.303947617318182,2.83681874411364,0.189290162817456,44,0.369085901632954
"OSTM1","17022333","OSTM1",0.105906949752946,-1.64995022341446,-0.239843460818182,6.66046603359091,0.149373375322654,44,0.369085901632954
"LINC02322","16784928","LINC02322",0.105912587886417,-1.64992278797067,-0.109492664681818,3.98554838329545,0.0681926486624866,44,0.369085901632954
"PCDHB14","16990321","PCDHB14",0.10593814633726,1.64979843426219,0.554255255409092,5.47729850215909,0.345219315817683,44,0.36912580380451
"LINC00207","16931111","LINC00207",0.105985004700648,-1.64957051046305,-0.135048323136363,3.07408515452273,0.0841268188234082,44,0.369168607633512
"UBA1","17103024","UBA1",0.105987430190112,1.64955871488643,0.200062008590908,9.02738230734091,0.124627246829253,44,0.369168607633512
"RAPGEF2","16971995","RAPGEF2",0.105992760302054,1.64953279440339,0.241855457909089,6.06607529804545,0.150664554979911,44,0.369168607633512
"DGUOK","16881615","DGUOK",0.106020042792164,-1.64940013561971,-0.176834257727275,6.59625879931818,0.110168270771603,44,0.369208717582413
"SSTR1","16783602","SSTR1",0.106032499002991,-1.64933957765882,-0.257142646454546,3.32061468345455,0.160206518836633,44,0.369208717582413
"TMEM268","17088408","TMEM268",0.106134844809611,-1.64884222696435,-0.224408300590909,5.92657410243182,0.139854347233482,44,0.369454824558072
"RICTOR","16995551","RICTOR",0.106145160822596,-1.64879211798134,-0.194985022954542,6.57622839947727,0.121521047974758,44,0.369454824558072
"CLEC7A","16761269","CLEC7A",0.10614554029212,-1.64879027482286,-0.280707296500001,3.96994295943182,0.174946170024173,44,0.369454824558072
"PARP6","16811391","PARP6",0.10619062271891,-1.64857133898331,-0.419958738500001,6.43391923811364,0.261767082195377,44,0.369521699117531
"KRTAP5-8","16728506","KRTAP5-8",0.106193000140067,-1.64855979551924,-0.111624410318182,2.87978296265909,0.0695777897017968,44,0.369521699117531
"PSAP","16715241","PSAP",0.106209111248401,-1.64848157431969,-0.176146861818181,11.2212197213636,0.109801170028529,44,0.36952861525308
"TRIR","16869293","TRIR",0.106262969944577,1.64822015499909,0.154358541863639,9.49456412047727,0.0962346789286519,44,0.369666845583021
"SCAT8","17009961","SCAT8",0.106302725647164,1.64802725842368,0.209751162136363,2.17802812993182,0.130784458906461,44,0.3697559842904
"MFN2","16659171","MFN2",0.106369676584192,-1.64770254281691,-0.164561327636362,7.49271847922727,0.102627825101106,44,0.369906490819482
"TXLNG","17101815","TXLNG",0.106374271400619,-1.64768026385405,-0.287670538863635,7.45447367043182,0.179406676926748,44,0.369906490819482
"HOMEZ","16790776","HOMEZ",0.106399676194439,1.64755709743685,0.150368768136363,5.32233414743182,0.0937849869610207,44,0.369944449440513
"OR4D6","16725088","OR4D6",0.106413466078937,-1.6474902520067,-0.125957923545454,1.90986724318182,0.0785631329167742,44,0.369944449440513
"NEDD9","17015652","NEDD9",0.106474156401927,1.64719614454263,0.159544091454546,3.30849672827273,0.099529440554502,44,0.370106261206327
"ENAM","16967539","ENAM",0.106535844552357,-1.64689734228324,-0.123831161545453,3.30887692309091,0.0772644242652112,44,0.370271497989887
"SNORD3E","17111856","SNORD3E",0.106572404936162,-1.64672031964562,-0.0923730452727272,1.40895751559091,0.0576423358713689,44,0.370303363049067
"PPP3CB-AS1","16706068","PPP3CB-AS1",0.106573319208052,1.6467158934473,0.176277774818183,4.3847270065,0.110000595786249,44,0.370303363049067
"TTN-AS1","16888183","TTN-AS1",0.106608116820126,1.64654745340325,0.337029283681818,5.30989470620455,0.210334028847869,44,0.370364488986546
"BIN3-IT1","17075390","BIN3-IT1",0.106633272411473,1.64642571421572,0.203238503863634,4.67148961479545,0.126846942547275,44,0.370364488986546
"SMLR1","17012556","SMLR1",0.106633377753236,-1.64642520446915,-0.198352252545454,3.95823123077273,0.123797332170354,44,0.370364488986546
"CENPI","17105401","CENPI",0.106673172691947,1.64623266710535,0.36668713640909,3.77380566375,0.228886729878582,44,0.370453529375115
"RUSC2","17084669","RUSC2",0.10672650917618,1.6459747047768,0.291644952772729,5.66519001688636,0.182073802814198,44,0.370589566832855
"TLR8-AS1","17109116","TLR8-AS1",0.106898001255425,-1.64514599687733,-0.1354681655,2.52104412093182,0.0846153118683459,44,0.371135788859733
"FSD1L","17087813","FSD1L",0.106997054332081,-1.64466783473662,-0.250878367045456,4.54776171843182,0.156747697527921,44,0.371414994760164
"FZD10","16759153","FZD10",0.107006812050991,1.64462075059817,0.150939617136363,4.13003093043182,0.0943091071611001,44,0.371414994760164
"MROH9","16673654","MROH9",0.107061983330279,-1.64435459751127,-0.162688147,1.89810335518182,0.10166619986262,44,0.371557200139728
"C15orf40","16812701","C15orf40",0.107118264163894,-1.6440832074856,-0.164709619,5.79979445168182,0.102946437887886,44,0.371703217981979
"LOC100132741|LINC00891","17104817","LOC100132741|LINC00891",0.107139752544566,-1.64397961984265,-0.134406004227271,3.29467849702273,0.0840114335728484,44,0.371728482373163
"NPTXR","16935188","NPTXR",0.107207416769519,-1.64365354637675,-0.183228850045452,4.33744881361364,0.114551222845405,44,0.371897639951142
"LINC00620","16937882","LINC00620",0.10723029580669,-1.643543330561,-0.127766222727273,2.9005677325,0.0798823903634429,44,0.371897639951142
"HSP90AB2P","16965116","HSP90AB2P",0.10723216573206,1.64353432336911,0.121706761818182,4.44285506454545,0.0760942926181501,44,0.371897639951142
"LINC00863|LOC642361|NUTM2E","16706562","LINC00863|LOC642361|NUTM2E",0.107245788837855,1.64346870648759,0.208163635772726,6.16090819793182,0.130154617576812,44,0.371897639951142
"PLEKHG5","16681159","PLEKHG5",0.107259577704912,-1.64340229815086,-0.105714953545454,4.09757960236364,0.0661011002218766,44,0.371897639951142
"CASC3","16833996","CASC3",0.107303295235211,1.64319179706551,0.16450762540909,7.50593832861364,0.102875966935207,44,0.371976058890414
"HUNK","16922114","HUNK",0.107310628822231,1.64315649252339,0.238234267636364,3.33154600895455,0.14898462710078,44,0.371976058890414
"ALPP","16892231","ALPP",0.107357074814978,-1.64293294322525,-0.142200692363635,4.204031636,0.0889401848729195,44,0.37208776069136
"NALF1-IT1","16780893","NALF1-IT1",0.107381101847437,1.64281732973813,0.352732172545455,3.6979158325,0.220633753102919,44,0.372121741554481
"OR2D2","16735223","OR2D2",0.107443664010036,-1.64251639189303,-0.133573190499999,2.65921910761364,0.0835652548530694,44,0.372289236545965
"PAQR3","16977217","PAQR3",0.107538716925707,-1.64205944072332,-0.206805005227273,4.66283783625,0.129416105471284,44,0.3725692518067
"COX5A","16811739","COX5A",0.107576220979829,-1.64187923713122,-0.1789459195,9.95601398834091,0.111994512480221,44,0.372595415213255
