"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"TGFBRAP1","225653_at","TGFBRAP1",0.167142938267994,-1.41147576929379,-0.0494584281985282,2.67791301915152,0.0363253798760247,33,0.474418518490003
"HAS1","207316_at","HAS1",0.16715128280787,1.41144723233403,0.0774868696874991,1.90567963063636,0.0569123805260034,33,0.474418518490003
"SFN","33322_i_at","SFN",0.167170404999178,-1.41138184178725,-0.0610649060367643,2.64934372775758,0.04485289183976,33,0.474418518490003
"HSPB6","214767_s_at","HSPB6",0.167188188800158,-1.4113210332883,-0.24844953230147,3.26794562912121,0.182496966954764,33,0.474418518490003
"DAD1","200046_at","DAD1",0.167231349287999,1.41117347488989,0.0604966774889721,4.07639440875758,0.0444420824162251,33,0.474418518490003
"CCZ1B|CCZ1","201973_s_at","CCZ1B|CCZ1",0.167257445621165,-1.41108427044141,-0.0417599812794123,4.09643841712121,0.0306796659111598,33,0.474418518490003
"METAP1D","227805_at","METAP1D",0.167263910899634,1.41106217202824,0.0674173787499996,2.57672161406061,0.0495300760503651,33,0.474418518490003
"ZNF280A","216034_at","ZNF280A",0.167265741013668,1.41105591679432,0.158873900294118,2.43406428845455,0.116721702822843,33,0.474418518490003
"DUS1L","217912_at","DUS1L",0.167288920204165,1.41097669618175,0.063043293047794,3.31216671712121,0.0463193366155434,33,0.474418518490003
"ZNF367","229551_x_at","ZNF367",0.167295365093727,1.41095467070893,0.149785600474265,2.9028700819697,0.110052594290851,33,0.474418518490003
"ZNF665","220760_x_at","ZNF665",0.167301526869949,-1.4109336134012,-0.0770468297022062,3.42532277087879,0.0566097809843541,33,0.474418518490003
"FAM9B","1555538_s_at","FAM9B",0.167386356821223,-1.4106437766193,-0.0336141742316185,2.10134601215152,0.0247029245011892,33,0.474504753007097
"GINS4","235029_at","GINS4",0.167396791260669,1.41060813344039,0.0496820137573519,2.40253707978788,0.0365120391650638,33,0.474504753007097
"KLK2","210339_s_at","KLK2",0.167400096727617,-1.41059684260324,-0.0612934218713228,2.30068480766667,0.0450457935150841,33,0.474504753007097
"RASA4|RASA4B|RASA4CP","208534_s_at","RASA4|RASA4B|RASA4CP",0.167471994837611,-1.41035129580142,-0.112915562970588,2.41986659215152,0.0829984121109348,33,0.474606589845741
"TMEM14A","218477_at","TMEM14A",0.167509521006627,1.41022316907587,0.0978173841654422,3.62110675684848,0.0719070514064478,33,0.474606589845741
"VAT1","208626_s_at","VAT1",0.167513397502402,-1.41020993472311,-0.11789893477206,3.91182433924242,0.0866701189851182,33,0.474606589845741
"FZD9","207639_at","FZD9",0.167549089116279,-1.41008809487591,-0.0877441424852936,2.44461012330303,0.0645082365067984,33,0.474606589845741
"ACCS","228264_at","ACCS",0.167549647447098,-1.41008618907335,-0.10656045188603,2.83663049981818,0.0783418234930178,33,0.474606589845741
"REEP3","225785_at","REEP3",0.167615721216341,1.40986068849527,0.0660325358897049,3.35914753778788,0.0485540047396674,33,0.474729365012651
"FAM181A-AS1","1557211_a_at","FAM181A-AS1",0.167662469473292,-1.40970118531381,-0.0400427533676471,2.04762499218182,0.0294469384628904,33,0.474797379654197
"LOC101929460","1563078_at","LOC101929460",0.167718258535126,-1.40951088091437,-0.039391279036765,2.15536008854545,0.0289717634931078,33,0.474814553467647
"VPS37B","221704_s_at","VPS37B",0.167776592293612,1.40931194928229,0.0868120374889707,2.96519988433333,0.0638581152730259,33,0.474814553467647
"KANSL1","225117_at","KANSL1",0.167781526225514,1.40929512591954,0.052992988849264,3.38046372306061,0.0389816076794675,33,0.474814553467647
"GLT8D1","218147_s_at","GLT8D1",0.167790935539595,1.40926304379903,0.0730740997941171,3.44932843272727,0.0537544833610791,33,0.474814553467647
"TBC1D14","224622_at","TBC1D14",0.167797772209803,1.40923973428376,0.0715840131066168,3.502912759,0.052659222617457,33,0.474814553467647
"LOC105373553","236289_at","LOC105373553",0.167821242593719,-1.40915971806059,-0.0444586682058823,2.12844701421212,0.0327069095820823,33,0.474814553467647
"INIP","223559_s_at","INIP",0.167827676978605,-1.4091377832169,-0.0722324553529421,3.51816443818182,0.0531400794599719,33,0.474814553467647
"LGALS8","210732_s_at","LGALS8",0.167875023484381,-1.40897639906764,-0.137591800882353,2.65460863230303,0.101235333498182,33,0.474836931276634
"DOK6","231980_at","DOK6",0.167881058201899,1.40895583184086,0.0657932289080878,2.14210023312121,0.0484091105414064,33,0.474836931276634
"ZAR1","1555774_at","ZAR1",0.167972335180903,-1.40864481681812,-0.0376464373345589,2.07737348445455,0.0277054789914209,33,0.475030767806791
"BCL9L","228065_at","BCL9L",0.168081616334248,-1.40827262905724,-0.0800297731838246,2.90248845621212,0.0589125917321776,33,0.475083005945617
"ZCWPW1","223992_x_at","ZCWPW1",0.168081725480931,-1.40827225742232,-0.112891133713236,2.25989403954545,0.0831029598251891,33,0.475083005945617
"CPT1B|CHKB-CPT1B","210070_s_at","CPT1B|CHKB-CPT1B",0.168095937521085,-1.40822386828252,-0.0998277044080877,2.56860941575758,0.0734890553483208,33,0.475083005945617
"ARID4A","230141_at","ARID4A",0.168119470582935,1.40814374999018,0.0708652424301475,2.86844331069697,0.0521710487106813,33,0.475083005945617
"EXOC5","225084_at","EXOC5",0.168130888879125,1.40810487957699,0.0620915120000007,3.63991047148485,0.0457130831463643,33,0.475083005945617
"CCDC169-SOHLH2|SOHLH2","220129_at","CCDC169-SOHLH2|SOHLH2",0.168135827227996,-1.40808806898306,-0.103026775209559,2.31985436321212,0.0758513944437352,33,0.475083005945617
"NCAPH2","221633_at","NCAPH2",0.168150039739047,1.40803969044785,0.042757727772059,2.25075342312121,0.031480600083999,33,0.475083005945617
"ADAMTS19","1553179_at","ADAMTS19",0.168196086921847,1.4078829706151,0.116887619996324,1.98363322860606,0.0860686996268132,33,0.475148826641792
"NONO","200057_s_at","NONO",0.168231556836343,-1.40776227304474,-0.0419358584301461,4.22584114030303,0.030881578902006,33,0.475184753114284
"CORO2A","227177_at","CORO2A",0.16833683929841,-1.40740413371242,-0.092219722253676,2.26458166066667,0.0679279125980088,33,0.475390881820841
"SNHG20","221621_at","SNHG20",0.16835005802954,1.40735917996481,0.0564987753382362,2.4303808599697,0.0416176319702685,33,0.475390881820841
"CAMSAP3","226494_at","CAMSAP3",0.168405948743285,1.40716913957046,0.140635332996324,2.26189238893939,0.103607555034681,33,0.475453923114064
"BLNK","207655_s_at","BLNK",0.168428874282165,-1.40709120212722,-0.149208583525735,2.54871001806061,0.109929649020427,33,0.475453923114064
"DLEU2L|DLEU2","215629_s_at","DLEU2L|DLEU2",0.168440678818337,1.40705107478164,0.0878847660845583,2.7582570059697,0.064751080570264,33,0.475453923114064
"KXD1","200076_s_at","KXD1",0.168523567888089,1.406769370722,0.0604794381580884,3.43936602051515,0.0445685110645593,33,0.475623610181451
"ADAM8","205179_s_at","ADAM8",0.168585933120906,1.40655748987967,0.0485989045551478,2.17648344487879,0.0358189024258667,33,0.475735334850712
"TRPV4","219516_at","TRPV4",0.168621963162661,-1.40643510871662,-0.0501238452242658,2.186860052,0.0369460456586776,33,0.475772723676326
"NT5C2","209155_s_at","NT5C2",0.168769158301634,-1.4059353522506,-0.0729157865477958,3.45233472939394,0.0537649807907056,33,0.476112438070932
"H2AJ","225245_x_at","H2AJ",0.168848574616341,-1.4056658600663,-0.117476802150736,3.87607623893939,0.086638973955322,33,0.476112438070932
"MAST4","243575_at","MAST4",0.168855505327901,1.40564234602671,0.0685633249926476,2.05443174087879,0.0505662002207984,33,0.476112438070932
"LINC02504","234773_x_at","LINC02504",0.16886063381268,-1.40562494694449,-0.0407387885882349,2.35381075633333,0.0300456729578607,33,0.476112438070932
"GPRC5D-AS1","1559976_at","GPRC5D-AS1",0.168884593897019,-1.40554366458452,-0.043831568503677,2.31455157063636,0.0323285295678952,33,0.476112438070932
"FSD2","237222_at","FSD2",0.168901835357918,-1.40548518012021,-0.0434353315625002,2.39324349069697,0.0320376130640733,33,0.476112438070932
"PWP2|LOC102724159","209336_at","PWP2|LOC102724159",0.168901941760476,1.40548481920844,0.0879707069154416,2.86756226739394,0.064886627808947,33,0.476112438070932
"MYBL2","201710_at","MYBL2",0.168928303051139,1.40539540861224,0.102486147849264,2.55535596490909,0.0755979329130573,33,0.476122484375579
"CXCL10","204533_at","CXCL10",0.168951650329043,-1.40531622988586,-0.155358240694853,2.42210615872727,0.114604986437049,33,0.476124034154914
"EIF2S1","201142_at","EIF2S1",0.16903100698021,1.40504716799531,0.067012921485293,3.43786942178788,0.0494436962021675,33,0.476283402695855
"PTGS1","205127_at","PTGS1",0.169076244159167,-1.40489383381777,-0.0635326138639707,2.12875961139394,0.0468809602441939,33,0.476346601816295
"ALDH3B2","204942_s_at","ALDH3B2",0.169131272448557,-1.40470735539269,-0.0513000949301476,2.13161712018182,0.0378595627369056,33,0.476437365131927
"UBN2","238350_at","UBN2",0.169220077805762,-1.40440651433818,-0.0780985931139715,2.64623846736364,0.0576492493401947,33,0.47662324005035
"PIN4","204572_s_at","PIN4",0.169254153562677,-1.40429111058829,-0.0759955786249997,2.56202061715152,0.0561014983911437,33,0.476654934891654
"NUP160","212709_at","NUP160",0.169357408406939,1.4039415303536,0.0715592932941185,2.99045739836364,0.0528396951260479,33,0.47688141763232
"PSTPIP2","219938_s_at","PSTPIP2",0.169434592620406,-1.40368032401543,-0.108969124378675,2.55563121090909,0.0804782511587149,33,0.477030412128911
"DNAJB6","208810_at","DNAJB6",0.169456003236025,-1.4036078828526,-0.0773349624926469,3.40398314827273,0.0571180486582345,33,0.477030412128911
"GNLY","37145_at","GNLY",0.16951645487453,-1.40340338808799,-0.122771471415442,2.39530620454545,0.0906897535462668,33,0.477101223909872
"SMUG1","223684_s_at","SMUG1",0.169526846187941,-1.40336824228348,-0.0851729622977939,3.20595631548485,0.0629177798185162,33,0.477101223909872
"AKR1C1","1555856_s_at","AKR1C1",0.16956235908258,-1.40324814226394,-0.063477896014706,1.92531261493939,0.0468955171052497,33,0.477136872735069
"DENND6B","229739_s_at","DENND6B",0.169625125793491,1.40303592152119,0.0589550440551472,2.33528865133333,0.0435607611201787,33,0.477182237203092
"UBQLN2","239888_at","UBQLN2",0.169637816748597,-1.40299301956246,-0.0744496081066184,2.73161842439394,0.0550110820204069,33,0.477182237203092
"HDAC6","206846_s_at","HDAC6",0.169647024717882,-1.40296189346121,-0.0603728718602952,3.32070374221212,0.0446107209129181,33,0.477182237203092
"NUP133","236905_at","NUP133",0.16967632423009,1.40286285983911,0.0439755017867638,2.384694521,0.0324966705486541,33,0.477200381301565
"LATS1","227772_at","LATS1",0.169757507651578,1.40258852628264,0.0712451648750001,3.04668126375758,0.0526584892745502,33,0.477315902930637
"EPN1","223872_at","EPN1",0.169763108784715,-1.40256960282249,-0.0670381490845582,1.98013331236364,0.0495496822725926,33,0.477315902930637
"ZNF844","1558537_x_at","ZNF844",0.169816232370519,-1.40239014878463,-0.0567419462904408,2.13477189533333,0.0419448511389068,33,0.477346773934255
"POR","208928_at","POR",0.169819800351042,1.40237809754927,0.0921155120808814,3.89821920024242,0.068094326991913,33,0.477346773934255
"WIPF2","212051_at","WIPF2",0.169869463890457,-1.40221037421773,-0.0478045644595593,3.13681843,0.035342679411765,33,0.477422117259077
"OTUB2","219369_s_at","OTUB2",0.169899962150939,1.40210739474601,0.063156278757353,2.32313811481818,0.0466958768136192,33,0.477443583089661
"FBXO38","224369_s_at","FBXO38",0.169940704570952,1.40196984774133,0.0613476280661764,3.33503598242424,0.0453630643336112,33,0.477458695176103
"TBX1","211274_at","TBX1",0.169951062482124,-1.40193488339752,-0.0519319927500002,2.02501905,0.038401697930484,33,0.477458695176103
"ORMDL1","227548_at","ORMDL1",0.170008570921766,1.40174078725001,0.0920066350294122,2.94892564393939,0.0680447649954627,33,0.477539956078988
"ZFY-AS1","237225_at","ZFY-AS1",0.170030127820994,1.40166804402214,0.0364464052720583,2.11784716527273,0.026955836242543,33,0.477539956078988
"LOC101929473","1562520_at","LOC101929473",0.170048582875721,1.40160577362765,0.0397847932058824,2.112528675,0.0294262221063661,33,0.477539956078988
"PIAS4","212881_at","PIAS4",0.170099026805196,1.40143559448521,0.0538012791838236,2.92646879336364,0.0397981366900019,33,0.47761739376533
"EFCAB12","232639_at","EFCAB12",0.170230362573921,1.40099270144723,0.0700730065514708,2.26435575012121,0.0518511222272303,33,0.477919536854181
"ZBTB1","205092_x_at","ZBTB1",0.170252399051717,-1.40091841580851,-0.0632646314485301,2.35150462087879,0.0468156890081863,33,0.477919536854181
"ENTR1","218427_at","ENTR1",0.170299397177441,1.40076000882655,0.063067919731616,2.9426363979697,0.0466754005262602,33,0.477973692467748
"TSPOAP1-AS1","228826_at","TSPOAP1-AS1",0.170317463219774,1.40069912641057,0.0695360060992645,2.35798610521212,0.0514645484231749,33,0.477973692467748
"SNX21","1553961_s_at","SNX21",0.170353070621552,1.40057914454992,0.0715769112169125,2.96397008457576,0.0529795883475251,33,0.478009388678102
"ITGA11","1554819_a_at","ITGA11",0.170446008101545,-1.40026607703745,-0.0445132435441167,2.58532328039394,0.0329550484842005,33,0.478195546157783
"DGKK","238194_at","DGKK",0.170465206662423,-1.40020142175938,-0.0522453559301463,2.19285982754545,0.0386812463794634,33,0.478195546157783
"ELF5","220624_s_at","ELF5",0.170725858622734,-1.39932418351845,-0.0565069134889704,1.81268668921212,0.0418626317774481,33,0.478768040673745
"LMO7DN","239553_at","LMO7DN",0.170743224421617,-1.39926577522237,-0.033762280588236,2.087196462,0.0250135218918796,33,0.478768040673745
"CLCA2","206165_s_at","CLCA2",0.170801087532662,-1.39907119140561,-0.0465523898161773,2.05583151572727,0.0344941500553586,33,0.478768040673745
"ZNF8-ERVK3-1|ZNF8","214901_at","ZNF8-ERVK3-1|ZNF8",0.170816928189871,-1.39901793095564,-0.0453891411874996,2.65561448533333,0.0336334924517606,33,0.478768040673745
"ADGRG3","220404_at","ADGRG3",0.170841168876062,-1.39893643488094,-0.0627416667132348,2.30182079045455,0.0464944753547252,33,0.478768040673745
"LRFN3","219346_at","LRFN3",0.170852164788772,1.39889947010886,0.0738364529926465,2.74300247875758,0.0547176706909931,33,0.478768040673745
"MAPK8IP1","213014_at","MAPK8IP1",0.17085225390582,-1.3988991705332,-0.0907979156838232,2.24604206478788,0.0672872451533743,33,0.478768040673745
"TPI1|TPI1P3","200822_x_at","TPI1|TPI1P3",0.170881053748304,1.39880236345219,0.0498999988860298,4.2909470099697,0.0369817501320955,33,0.478768040673745
"TGFB1","203085_s_at","TGFB1",0.170901859693366,-1.39873243480037,-0.132010575235295,2.97207599215151,0.0978402061808621,33,0.478768040673745
"NUDT6","230329_s_at","NUDT6",0.170916144101145,-1.39868442884963,-0.100665844716913,2.91398888775758,0.074611484952373,33,0.478768040673745
"LRRC72","244079_at","LRRC72",0.170921451341319,-1.39866659348022,-0.0375865068676475,2.05868484978788,0.0278587127552226,33,0.478768040673745
"PDGFB","204200_s_at","PDGFB",0.170948081101966,-1.39857710875719,-0.0714657922610296,2.37456422527273,0.0529730621535877,33,0.478778419446769
"HARS2","209252_at","HARS2",0.171011456184629,-1.39836419154743,-0.0864396918823531,3.29074400075758,0.0640820206136142,33,0.478891695148293
"SEC14L5","210169_at","SEC14L5",0.171062857199137,-1.39819154816452,-0.107754526529412,2.49614380439394,0.0798936259354719,33,0.478948437912185
"MIR7-3HG","223913_s_at","MIR7-3HG",0.171083431276821,-1.39812245625962,-0.208093882121324,2.33259178939394,0.154296964590362,33,0.478948437912185
"LRRN4CL","1556427_s_at","LRRN4CL",0.171117203485672,-1.39800905645208,-0.131547835209557,2.38280289293939,0.0975476928725904,33,0.478948437912185
"LIN28B","229349_at","LIN28B",0.171123449542769,-1.39798808545467,-0.165718100139705,2.132659246,0.122888079495798,33,0.478948437912185
"ABRACL","223361_at","ABRACL",0.171178508310684,1.39780325275758,0.153379512463234,2.94133925236364,0.113753452758044,33,0.47901976988184
"GRK4","208365_s_at","GRK4",0.171194807871585,-1.39774854392751,-0.115212248375001,2.58977695106061,0.0854501609229199,33,0.47901976988184
"ZNF805","238437_at","ZNF805",0.171286374617122,1.39744127946147,0.0692928645147051,2.89953319039394,0.0514041555021199,33,0.479093805108735
"TMEM205","225003_at","TMEM205",0.171304567486768,-1.39738024614748,-0.0936724963235291,3.83432404109091,0.0694929544671529,33,0.479093805108735
"RFX4","223673_at","RFX4",0.171306946482712,-1.39737226548294,-0.0584153677316186,2.09155825724242,0.0433369434319274,33,0.479093805108735
"SESN1","218346_s_at","SESN1",0.171344084971697,1.39724769061837,0.0971452212426476,3.33469088378788,0.0720761072205649,33,0.479093805108735
"LINC01788","1562046_at","LINC01788",0.171347771668378,1.39723532536136,0.0512394532757354,2.01847743530303,0.0380170322795773,33,0.479093805108735
"LMCD1","218574_s_at","LMCD1",0.171358904676191,-1.39719798628505,-0.123740857264707,2.65103308939394,0.0918117891982741,33,0.479093805108735
"RNF13","201779_s_at","RNF13",0.171383145267114,-1.39711669215003,-0.0748188148161755,3.71468656606061,0.0555164163829871,33,0.479095544292201
"NARS2","219217_at","NARS2",0.171416857089676,-1.39700364988783,-0.0722270844926478,3.19152498236364,0.0535976594844259,33,0.479095544292201
"EVI2A","204774_at","EVI2A",0.171442408413458,-1.39691798293472,-0.143147130161764,2.65953859775758,0.106231917080334,33,0.479095544292201
"DENND5B","215058_at","DENND5B",0.171451285517832,-1.39688822264533,-0.108629275404412,2.64139664706061,0.0806173481667682,33,0.479095544292201
"WSB2","201760_s_at","WSB2",0.17147777203785,1.39679943435103,0.0743201176213244,3.82976978863636,0.0551589028652341,33,0.479105454048228
"SETD1B","213153_at","SETD1B",0.171513994759135,-1.39667802565103,-0.0601186953308819,3.11722543163636,0.0446227702336279,33,0.479142560265453
"ZNF585A","229794_at","ZNF585A",0.171578782663262,-1.39646092421162,-0.0695887965073538,2.65345934166667,0.0516599307189063,33,0.479207060122669
"ZNF599","228093_at","ZNF599",0.171582973215098,1.39644688406187,0.0724328828750003,2.58896978748485,0.053771806964174,33,0.479207060122669
"INTS15","219261_at","INTS15",0.171629881625549,-1.39628973901532,-0.0577200877757353,3.09140332551515,0.0428543308122362,33,0.479264253958762
"EME1","234465_at","EME1",0.171660004734417,1.39618884309908,0.0792226246801468,2.43435672957576,0.0588231591379101,33,0.479264253958762
"BTN3A3","38241_at","BTN3A3",0.171672295133613,-1.39614768096825,-0.0903217976948536,2.86909791687879,0.0670663228160499,33,0.479264253958762
"IGF2BP3","216493_s_at","IGF2BP3",0.171771287581952,-1.39581622646011,-0.142149436216912,2.18512317124242,0.105574778831871,33,0.47945882683521
"KIAA1143","227493_s_at","KIAA1143",0.171787905252951,-1.39576060046745,-0.0894767679669135,3.06725732284848,0.0664572911164625,33,0.47945882683521
"VIP","206577_at","VIP",0.171815034728214,1.39566979629694,0.0407475466948526,2.03955727560606,0.0302664906077903,33,0.479462875683229
"MIEN1","224447_s_at","MIEN1",0.171835270504619,-1.39560207309395,-0.0722317213676478,3.53658660454545,0.0536549309495037,33,0.479462875683229
"ABCF2-H2BK1|ABCF2","207622_s_at","ABCF2-H2BK1|ABCF2",0.171870043103741,-1.39548571396835,-0.0899297765477951,3.07778564166667,0.0668069124613567,33,0.479485210491118
"HNRNPA3P1","206808_at","HNRNPA3P1",0.171904910753972,1.39536905524561,0.0548335187426479,2.19532535863636,0.0407380568595872,33,0.479485210491118
"SLC30A7","239596_at","SLC30A7",0.171921232601341,-1.39531445264643,-0.054869865051471,2.37028298475758,0.0407666552664428,33,0.479485210491118
"MBD3L3|MBD3L5|MBD3L2|MBD3L4|MBD3L2B","1552456_a_at","MBD3L3|MBD3L5|MBD3L2|MBD3L4|MBD3L2B",0.171935108516542,1.39526803577813,0.0486624128235289,2.13417375769697,0.0361559082028397,33,0.479485210491118
"FBXO28","202271_at","FBXO28",0.171997235222102,-1.39506024918403,-0.0731235731948527,3.18587795778788,0.0543385096083133,33,0.479594426917705
"RPS14","214245_at","RPS14",0.172031697193941,1.39494501428355,0.0608052800147063,2.46923070287879,0.0451884541941351,33,0.479626484567542
"CCNT2-AS1","236387_at","CCNT2-AS1",0.172168950745148,-1.39448624093137,-0.0448823371139704,1.9899503139697,0.0333660281101153,33,0.479881721783214
"CYP2T1P","236445_at","CYP2T1P",0.172176105163753,-1.39446233494887,-0.0699778659227939,1.9027734330303,0.0520232149150394,33,0.479881721783214
"RNF32","220991_s_at","RNF32",0.172192177306364,-1.39440863385377,-0.0444158738382354,2.17708195954545,0.0330210918444816,33,0.479881721783214
"PRSS59P","1568828_at","PRSS59P",0.172267375346724,1.39415743018347,0.0634737006911761,1.96800953033333,0.0471981833903783,33,0.480027236039538
"METTL5","221570_s_at","METTL5",0.172299613430109,-1.3940497631209,-0.056451254672794,3.70641786806061,0.0419796297016505,33,0.480053018474897
"PCDH12","219656_at","PCDH12",0.172378613794899,-1.39378598835612,-0.0910284178235314,2.60363498363636,0.0677055361350499,33,0.480189020339256
"RPL6","200034_s_at","RPL6",0.172394411036808,1.39373325418542,0.0272337916066174,4.37318172269697,0.020256841456255,33,0.480189020339256
"MYCN","209756_s_at","MYCN",0.172424858810435,-1.39363162442645,-0.0719030782426464,2.07452412842424,0.053486326610338,33,0.480209784805431
"HCFC1R1","218537_at","HCFC1R1",0.172454865912335,-1.39353147927273,-0.127459347422795,3.25149595824242,0.0948196151707079,33,0.480229316610549
"MPV17L","1559167_x_at","MPV17L",0.172570208900287,-1.39314666234987,-0.0473448217095598,2.91400871542424,0.0352305098342775,33,0.480265915902491
"ZNF497","230857_s_at","ZNF497",0.172584016898929,1.39310060841471,0.0739954937169123,2.06964138751515,0.0550637863940079,33,0.480265915902491
"NFKBIB","214448_x_at","NFKBIB",0.172596649380719,-1.39305847771145,-0.0550585979154414,2.93540023842424,0.0409731243374698,33,0.480265915902491
"FOXE1","206912_at","FOXE1",0.172607919971309,1.39302089109646,0.0891761793051469,2.08148148269697,0.0663642992889535,33,0.480265915902491
"RETSAT","1566471_at","RETSAT",0.172618353384369,-1.39298609811716,-0.104406909908088,2.66543621560606,0.0777008449532705,33,0.480265915902491
"PDIA2","206691_s_at","PDIA2",0.172635523895402,1.39292884207555,0.0468973820441181,2.14965905866667,0.0349030155052252,33,0.480265915902491
"ACOT9","221641_s_at","ACOT9",0.172649114280657,-1.39288352731913,-0.0673821706102951,3.07605721509091,0.0501502931644497,33,0.480265915902491
"ETV3","214480_at","ETV3",0.172670253272701,-1.39281304859302,-0.0471957205882356,1.8943030490303,0.0351279718405056,33,0.480265915902491
"SMCHD1","241620_at","SMCHD1",0.172687118713322,1.39275682298789,0.0652345492977946,2.33783681884848,0.0485563074870176,33,0.480265915902491
"IL18RAP","207072_at","IL18RAP",0.172707281837043,-1.39268960927283,-0.0866283289154413,2.32165564766667,0.0644835417323591,33,0.480265915902491
"RFTN1","212646_at","RFTN1",0.1727324014129,-1.39260588181066,-0.151149813290442,2.90185727260606,0.112518172903426,33,0.480265915902491
"GRIK1","1559923_at","GRIK1",0.172743957876922,1.3925673655079,0.0537114313823528,2.13919519475758,0.0399846956207789,33,0.480265915902491
"TMEM39A","222690_s_at","TMEM39A",0.17282136729327,1.39230942111079,0.0707575929963231,3.05560642930303,0.0526842219227875,33,0.480417177681344
"CLASRP","204978_at","CLASRP",0.172923808811713,1.39196820315792,0.065723057305147,3.14467642536364,0.0489476363041932,33,0.480545757506096
"VLDLR","209822_s_at","VLDLR",0.172946209007679,1.39189361235884,0.202213115397059,3.3488498000303,0.150607486241688,33,0.480545757506096
"RAB37","228113_at","RAB37",0.172946223220164,-1.39189356503483,-0.0608595906250011,2.25925893130303,0.0453279711920279,33,0.480545757506096
"RAB6B","221792_at","RAB6B",0.172959658088261,-1.39184883165716,-0.0794974796470584,2.74654760390909,0.059211296753628,33,0.480545757506096
"NEURL1","204888_s_at","NEURL1",0.172986165094995,-1.39176058061887,-0.0423244767242643,2.177873429,0.0315261071479876,33,0.480555474595499
"GAGE1","208283_at","GAGE1",0.17303948238265,-1.39158310080731,-0.0447598478786762,2.09171603748485,0.0333443869556528,33,0.480639658140928
"DEFB129","233160_at","DEFB129",0.173077819255358,-1.39145551340392,-0.0375820049963238,2.11303427712121,0.0279997337380034,33,0.480674251157911
"CNTD1","231463_at","CNTD1",0.173097967103598,-1.39138846900479,-0.0602924271580885,2.38565492548485,0.0449218516146867,33,0.480674251157911
"VANGL1","229997_at","VANGL1",0.173136874711096,-1.39125901647915,-0.0921235390625013,2.83443106333333,0.0686445248464554,33,0.480678570838318
"NCOA3","209060_x_at","NCOA3",0.173145553670896,-1.3912301431351,-0.0880400544154405,2.90202915463636,0.0656031367158215,33,0.480678570838318
"MNS1","219703_at","MNS1",0.173267930301163,-1.3908231382371,-0.0816713231323538,2.53500759339394,0.0608752791632097,33,0.480727039588737
"GBA1LP|GBA1","216400_at","GBA1LP|GBA1",0.173282529864613,1.39077459743047,0.0446197593970594,2.19013578690909,0.0332593498857876,33,0.480727039588737
"PTPRS","210823_s_at","PTPRS",0.173304836244585,1.39070043907027,0.0780735705367643,2.2798123530303,0.0581987599391085,33,0.480727039588737
"GATB","204300_at","GATB",0.173323977102202,-1.39063681054155,-0.0922284431213232,2.99718296184848,0.0687534408547589,33,0.480727039588737
"APLF","241379_at","APLF",0.17336362926501,-1.39050501525371,-0.0458395867977952,2.2630593359697,0.0341752276387595,33,0.480727039588737
"IP6K3","231179_at","IP6K3",0.173365521622506,-1.39049872605133,-0.0527604380036761,2.12412200848485,0.0393351742554089,33,0.480727039588737
"ADCY10","214547_at","ADCY10",0.17337504199126,-1.3904670861588,-0.0409006924080884,2.09824344927273,0.0304939180332764,33,0.480727039588737
"PAX8","221990_at","PAX8",0.173377366940237,-1.39045935965404,-0.0666406199007352,2.387363567,0.0496848530783834,33,0.480727039588737
"RPEL1|RPE","221770_at","RPEL1|RPE",0.173377647439622,1.39045842747568,0.0836357438933821,2.989610177,0.0623558490223933,33,0.480727039588737
"GULP1","204237_at","GULP1",0.173398685673638,1.39038851486053,0.140134124422794,3.52361953833333,0.104484294379301,33,0.480727039588737
"LINC02653","1570270_at","LINC02653",0.173425649970611,1.39029891889512,0.0411354382352935,2.02006209933333,0.0306726447613285,33,0.480727039588737
"POU2F1","229753_at","POU2F1",0.17343922639699,1.39025381176419,0.0617805125661763,2.0134833130303,0.0460681417104272,33,0.480727039588737
"RAMP3","205326_at","RAMP3",0.173475719579746,-1.39013257828792,-0.168817968926471,2.40203835127273,0.125894202496885,33,0.480764384742965
"STK19","243719_at","STK19",0.173505815685657,1.39003261142249,0.0584111238566174,2.24017080739394,0.0435626062289633,33,0.480783993710354
"SLC13A3|TP53RK","235192_at","SLC13A3|TP53RK",0.173533026026897,-1.38994224152542,-0.0820599103125002,2.67358834718182,0.0612036842171118,33,0.480795602092298
"SRXN1","225252_at","SRXN1",0.173598254474429,-1.38972565243042,-0.0802196836654403,3.69667217272727,0.0598404915702201,33,0.480912527483544
"QARS1","217846_at","QARS1",0.173642221985551,1.38957969546009,0.0426453995624998,3.85009400763636,0.0318150060189217,33,0.480970531322046
"TMEM8B","229729_at","TMEM8B",0.173831543537816,1.38895154242189,0.0816525257573524,2.66823382348485,0.0609432780218311,33,0.481164122860557
"SLITRK1","236734_at","SLITRK1",0.173845159914289,-1.38890638500438,-0.0539206151066169,2.21951913924242,0.0402462244465987,33,0.481164122860557
"LINC02250","1560717_at","LINC02250",0.173852216314261,1.38888298421049,0.0347223134338233,2.059962598,0.0259170924144989,33,0.481164122860557
"MRPS27","212145_at","MRPS27",0.173882265406613,-1.3887833421714,-0.0704309163345598,3.52662162542424,0.0525741332502697,33,0.481164122860557
