"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"MIR4776-2","16907910","MIR4776-2",0.938540924638588,0.0777123200852587,0.0120723279184771,3.14912061741935,0.16144874698013,31,0.982021026073389
"MIR4325","16920608","MIR4325",0.938565867576407,0.0776807153188388,0.00665350478260862,1.95400283670968,0.0890165559442999,31,0.982021026073389
"HTR3E","16948659","HTR3E",0.93862895822688,-0.0776007746005249,-0.00655278151630379,2.958787658,0.0877593022537675,31,0.982021026073389
"GNAI1","17047777","GNAI1",0.938641613699155,0.0775847392030258,0.0157979804076085,5.9401312873871,0.211621016609885,31,0.982021026073389
"CXCL3","16976833","CXCL3",0.938662878161462,-0.077557795639631,-0.0106922440000004,2.92777248422581,0.143277149958383,31,0.982021026073389
"CAMK2G","16715667","CAMK2G",0.938667212522087,-0.0775523037082045,-0.0119519581086953,5.01953627832258,0.160168787981939,31,0.982021026073389
"MIR4287","17075802","MIR4287",0.938670074952965,-0.0775486768137845,-0.0119680283913053,1.81648071493548,0.16039164769065,31,0.982021026073389
"MIR99B","16864737","MIR99B",0.93871045007788,-0.0774975188991225,-0.0111280530706539,5.05812862806452,0.149233017173652,31,0.982023999033893
"C20orf203","16918346","C20orf203",0.938752384832278,-0.0774443850536523,-0.00832414236956724,3.28497524209677,0.111707695860286,31,0.982028603284623
"ALG1L9P","16741549","ALG1L9P",0.938925073209344,0.0772255809107886,0.00838220850543436,4.13182120445161,0.112805637925215,31,0.982125603855001
"VN1R5","16679684","VN1R5",0.93900442712497,0.0771250371166853,0.00563194577173909,1.84723645583871,0.0758921066792232,31,0.982125603855001
"MIR549A","16812381","MIR549A",0.939016019837064,0.0771103488696543,0.00599978549999935,1.67020434874194,0.080864254331961,31,0.982125603855001
"MTFMT","16810633","MTFMT",0.939045984568154,0.0770723829089941,0.0115102533478284,6.2288299316129,0.155209974048867,31,0.982125603855001
"IL36A","16884602","IL36A",0.939078203799925,0.0770315605751333,0.00825872720108611,3.7947898636129,0.111423797219559,31,0.982125603855001
"HTRA1","16710126","HTRA1",0.939084870267651,-0.0770231140596924,-0.027841861043477,8.44325394164516,0.375673636183698,31,0.982125603855001
"CCDC6","16714597","CCDC6",0.939151602517282,-0.0769385636021882,-0.0118673220597874,7.68634142270968,0.160303197321289,31,0.982125603855001
"MIR4778","16898445","MIR4778",0.939164208888962,-0.0769225912612615,-0.00947275726630536,4.36412991787097,0.127984104276354,31,0.982125603855001
"SCARNA17","16852308","SCARNA17",0.939212796748345,0.0768610303705465,0.027351105032607,7.44424653990323,0.369830057665993,31,0.982125603855001
"FGF6","16760154","FGF6",0.939227717604812,-0.0768421256833105,-0.00765405680978404,2.55370467396774,0.103520376101262,31,0.982125603855001
"CTBP1-DT","16963913","CTBP1-DT",0.939258020931809,-0.0768037315321358,-0.0105707800489157,4.49457455293548,0.143040245088654,31,0.982125603855001
"ZNF668","16825923","ZNF668",0.939339058890998,0.076701057450101,0.00871878578804175,4.66286277332258,0.118137611550433,31,0.982127891509658
"USP32P1","16831529","USP32P1",0.939386909342365,0.0766404319174716,0.0211120842010852,3.82410664296774,0.286290340979258,31,0.982127891509658
"TUBGCP3","16781136","TUBGCP3",0.93939936703465,-0.0766246483265547,-0.0165705353804375,5.37892993493548,0.224750970702583,31,0.982127891509658
"CHN2-AS1","17056277","CHN2-AS1",0.93942583126399,0.0765911188616533,0.0184157660326081,3.86408281596774,0.249887714507004,31,0.982127891509658
"FAM224A|FAM224B","17116348","FAM224A|FAM224B",0.939447895612758,-0.0765631639946509,-0.00638602204891381,4.94976862048387,0.0866850235089103,31,0.982127891509658
"LEAP2","16989137","LEAP2",0.939529878725106,0.0764592943946378,0.0198748271956513,3.83037432596774,0.270151016250234,31,0.982174354601393
"MAP3K9","16794347","MAP3K9",0.939610400468421,0.0763572771235883,0.0120174355923908,4.90560699948387,0.163566703140358,31,0.982202776062906
"AP2B1","16833345","AP2B1",0.939641756637505,0.0763175505501781,0.0137828406902152,8.78971872854839,0.187692899520256,31,0.982202776062906
"LOC652276","16815189","LOC652276",0.939669686883909,0.0762821645404268,0.00833672474999858,5.44288679083871,0.113581077688468,31,0.982202776062906
"PPP1R12C","16875574","PPP1R12C",0.93982496212838,-0.0760854415643067,-0.00682975935869656,5.71045018606452,0.0932904883763208,31,0.982296940439395
"HABP2","16709367","HABP2",0.939834861260487,0.0760729001528403,0.00771490501630412,3.36605226683871,0.105398429650451,31,0.982296940439395
"PTCSC1","17126196","PTCSC1",0.939933759000475,0.0759476052749243,0.00892243213043287,3.812450655,0.122096354923933,31,0.982361063772806
"TTYH1","16865276","TTYH1",0.940101368383636,0.0757352614975367,0.00824711336413042,4.66080322658065,0.113171576362054,31,0.982419237468932
"PRKAB2","16692297","PRKAB2",0.940159510064452,-0.0756616028159831,-0.0202986224021737,7.36067588448387,0.278820407624177,31,0.982419237468932
"GTF2H2|GTF2H2C|GTF2H2B|GTF2H2C_2","16997013","GTF2H2|GTF2H2C|GTF2H2B|GTF2H2C_2",0.940162918569683,-0.0756572846532822,-0.0174541411739142,4.44499046267742,0.23976250316063,31,0.982419237468932
"GPR148","16885629","GPR148",0.94016504107918,0.0756545956919284,0.00824054209239122,3.19278238629032,0.113201973325563,31,0.982419237468932
"NHEG1","17024113","NHEG1",0.940199532988221,-0.0756108987177663,-0.00791489209782803,2.91897647854839,0.108791290518164,31,0.982419237468932
"FAM47C","17102508","FAM47C",0.940214711291165,-0.0755916697361594,-0.00970587847282633,2.55251652851613,0.133442583285276,31,0.982419237468932
"CST9","16917934","CST9",0.940301163914637,-0.0754821457943244,-0.00710990238043774,3.2508584606129,0.0978932912881388,31,0.982461956217027
"CLCA4","16666799","CLCA4",0.940337155928632,0.0754365489889613,0.00737392252717362,2.06079207709677,0.101589842759995,31,0.982461956217027
"RAB6C","16885502","RAB6C",0.940368245281418,-0.0753971632940464,-0.00931315762500073,3.57373910548387,0.128373528078873,31,0.982461956217027
"PRDM6","16988565","PRDM6",0.940464498982496,0.0752752245979379,0.00706748395652035,3.19976850487097,0.0975767393247684,31,0.982523285073392
"LINC00905","16859215","LINC00905",0.940650366991584,0.0750397615639884,0.00638594771738932,3.75482254729032,0.088443810068558,31,0.982566171063513
"MMP25","16815342","MMP25",0.940698309110204,0.0749790277814067,0.00663431283695726,3.25437622364516,0.091958032740732,31,0.982566171063513
"TMEM100","16846887","TMEM100",0.940709013966865,0.0749654667501417,0.0192764054402152,4.01596592467742,0.267238073925808,31,0.982566171063513
"SLC7A3","17111858","SLC7A3",0.940732704778316,-0.0749354550177119,-0.00793663954347856,3.029230703,0.110073515695449,31,0.982566171063513
"LYPD1","16902933","LYPD1",0.940747361012396,-0.0749168884037733,-0.0125207283043491,3.0194079566129,0.173693429658406,31,0.982566171063513
"LOC100506474","16894588","LOC100506474",0.940758441434827,0.0749028516692768,0.0136217739184779,2.91465636845161,0.189003064461065,31,0.982566171063513
"KDM6A","17102861","KDM6A",0.940768428042809,0.0748902005974275,0.0139936754891288,6.35886513335484,0.194196024384574,31,0.982566171063513
"TYRO3P","16811930","TYRO3P",0.940924079139541,0.0746930228097031,0.008162508543478,2.38670327677419,0.11357353496112,31,0.982627390633159
"TOM1L2","16841982","TOM1L2",0.940991346878765,0.0746078094062515,0.0152113251032597,6.25090971377419,0.21189284387874,31,0.982627390633159
"LINC01147","16795554","LINC01147",0.94099677795912,0.0746009294485343,0.00609862440217324,2.02479359490323,0.0849613058559647,31,0.982627390633159
"CPXM1","16916605","CPXM1",0.941089428535372,-0.0744835625600118,-0.0155213699184777,4.12811342122581,0.216572414695315,31,0.982627390633159
"SNORD111B","16820818","SNORD111B",0.941110238346296,-0.0744572014797835,-0.00957931183152216,1.45255380648387,0.133709151253888,31,0.982627390633159
"MIR520H|MIR519B|MIR520G","16865088","MIR520H|MIR519B|MIR520G",0.941137434062705,-0.0744227510567903,-0.00785206152717377,2.21206508819355,0.109650724180507,31,0.982627390633159
"THSD7A","17055263","THSD7A",0.941143963630651,-0.0744144796803153,-0.0350837207065249,5.82255966354839,0.489983804749533,31,0.982627390633159
"FRMPD3","17106005","FRMPD3",0.941216260335808,0.0743228976673362,0.00835923930978133,3.5170505766129,0.116890079814,31,0.982627390633159
"SCAF11","16763481","SCAF11",0.941222919595428,0.0743144620676564,0.00871061929347672,6.97683059570968,0.121817371551,31,0.982627390633159
"C17orf100","16830189","C17orf100",0.941234585199072,0.0742996847079399,0.0104594551086938,4.9245481866129,0.146303804452177,31,0.982627390633159
"NUP210L","16693674","NUP210L",0.941268309554235,0.0742569646014451,0.00688302610326019,2.97073427632258,0.0963331483445263,31,0.982627390633159
"ANKRD40CL","16846723","ANKRD40CL",0.941292758592709,-0.0742259940291205,-0.00799990380978421,2.29983151312903,0.112011412239901,31,0.982627390633159
"MIR489","17059826","MIR489",0.94131527743577,0.0741974685772676,0.00831860272826113,1.93528430670968,0.116518484070785,31,0.982627390633159
"CCDC60","16757776","CCDC60",0.941492861348982,-0.0739725186417924,-0.00599706438587111,3.65679795274194,0.0842561936691456,31,0.98277355772331
"SLC8A3","16794278","SLC8A3",0.941557442763867,-0.073890712723731,-0.00758642650000141,3.52321111951613,0.106704056257554,31,0.982801760650834
"LINC01250","16893944","LINC01250",0.941717183450514,-0.0736883698023975,-0.00718495039130529,3.02942016764516,0.10133473945108,31,0.982929285028095
"MGST2","16970906","MGST2",0.94178177794546,0.0736065490846359,0.0112464937336947,6.22600700935484,0.158794047521824,31,0.982947388808958
"MIR494","16788729","MIR494",0.941811911972354,0.0735683790132884,0.0159365503858688,3.67885797790323,0.22513170646347,31,0.982947388808958
"LINC01783","16682219","LINC01783",0.941847234270011,0.0735236372206701,0.0179204192119573,3.76553707622581,0.253311386185179,31,0.982947388808958
"ADISSP","16916830","ADISSP",0.942002643263636,-0.0733267866816365,-0.00887799870652195,4.07179270651613,0.125830509093691,31,0.983002612132784
"USP9X","17102689","USP9X",0.942074511951629,0.0732357543957693,0.0146204595543509,8.40469953851613,0.207477685325596,31,0.983002612132784
"ACBD4","16834900","ACBD4",0.942077774014944,-0.0732316225266466,-0.0120882718315225,3.80199345293548,0.171553305741699,31,0.983002612132784
"PI16","17007982","PI16",0.942116349262315,0.0731827615637192,0.00877877865217247,3.5367783006129,0.124669103178182,31,0.983002612132784
"IGHMBP2","16728153","IGHMBP2",0.942136786364726,-0.0731568751791883,-0.00743770369021846,4.59250266916129,0.105661617789408,31,0.983002612132784
"C1orf198","16700400","C1orf198",0.942137538172557,0.0731559229127402,0.0101586627554333,4.15139963225806,0.144318025852954,31,0.983002612132784
"ZNF705A","16747907","ZNF705A",0.942176403188694,0.0731066951988405,0.00893474469565225,2.03450716587097,0.127016027397913,31,0.983002612132784
"FLACC1","16907234","FLACC1",0.942274019011182,-0.0729830525772596,-0.0158684505869577,3.33413587606452,0.225967525488763,31,0.983002612132784
"SFTA3|NKX2-1","16792135","SFTA3|NKX2-1",0.942281663484206,0.0729733699467474,0.00548684663043408,3.44986922429032,0.0781433361187819,31,0.983002612132784
"PYHIN1","16672373","PYHIN1",0.942340084793142,-0.072899372672319,-0.0102573691847838,2.85667823841935,0.146233113237741,31,0.983002612132784
"EDF1","17100173","EDF1",0.942385715211206,-0.0728415768114664,-0.0101661001087017,10.9016166079032,0.145046940858521,31,0.983002612132784
"MACROD1","16739812","MACROD1",0.942390950388384,0.072834945909266,0.0131937012119545,4.89960880603226,0.188261005002361,31,0.983002612132784
"DSE","17011919","DSE",0.942449803965053,-0.07276040189508,-0.00761437368478468,4.44969472577419,0.108760858594793,31,0.983002612132784
"MIR4694","16736674","MIR4694",0.942457652136013,-0.0727504614233891,-0.0139096309456526,2.07151015851613,0.198707100027386,31,0.983002612132784
"WBP4","16774252","WBP4",0.94249291344189,0.0727057996420723,0.0165243086576083,5.84566767393548,0.236204285778372,31,0.983002612132784
"FOSL1","16740630","FOSL1",0.942501281454021,0.0726952007846462,0.0194097297119553,4.41212063241935,0.277489961965217,31,0.983002612132784
"IFNL2","16861953","IFNL2",0.9425568797826,-0.0726247805988659,-0.0102145113043481,2.2899651573871,0.14617270709725,31,0.983021413585998
"B3GALT2","16697471","B3GALT2",0.94272341804722,-0.0724138474220549,-0.0198782858369579,4.28931388587097,0.285292817915937,31,0.983155911582727
"PPP1R13B-DT","16789326","PPP1R13B-DT",0.942771343666487,0.0723531466542097,0.00756153317934771,3.59606473809677,0.108614040208159,31,0.983166703961496
"MIR301A","16847251","MIR301A",0.94286840890983,-0.0722302083480569,-0.00770154530434852,1.55744405174194,0.110813465528886,31,0.983193629143638
"NIPAL4","16991582","NIPAL4",0.942900470854361,-0.0721896004331869,-0.00776100658695755,3.19623086767742,0.111731838283624,31,0.983193629143638
"MIR4696","16742146","MIR4696",0.942968953161127,-0.0721028648796508,-0.0057167698641305,1.34030791129032,0.0824008551129177,31,0.983193629143638
"PLEKHG4","16820104","PLEKHG4",0.943041248430892,-0.0720113006643356,-0.0120458847391314,4.19074136532258,0.173848752334564,31,0.983193629143638
"TMA7B","16930368","TMA7B",0.943047356603066,0.0720035645021877,0.00781571023369487,2.30758285587097,0.112810099739017,31,0.983193629143638
