"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"SLAMF8","219385_at","SLAMF8",0.535539123252913,-0.626091373099543,-0.0592012238097155,2.37973645940625,0.0981336792748203,32,0.719192451571397
"NTMT1","223369_at","NTMT1",0.535546133916129,-0.626080552259256,-0.055372900489878,3.20793754428125,0.0917893250327192,32,0.719192451571397
"COL27A1","225288_at","COL27A1",0.535832392781451,0.625638780250258,0.093604875327935,3.2845527688125,0.155274423534186,32,0.719451430054402
"DNAAF9","225825_at","DNAAF9",0.535839325720608,-0.625628082460933,-0.0308963105870426,3.19230886971875,0.0512525531509743,32,0.719451430054402
"GALNT12","218885_s_at","GALNT12",0.535846231731803,0.625617426294953,0.0764842081214576,2.6088989848125,0.126878505464604,32,0.719451430054402
"FER1L5","233353_at","FER1L5",0.535887553023988,-0.625553667911065,-0.0253372242793506,2.28611123853125,0.0420358252432342,32,0.719451430054402
"ZNF667-AS1","244740_at","ZNF667-AS1",0.53591122323947,-0.62551714614682,-0.0604765370728741,3.38363485465625,0.100339703543322,32,0.719451430054402
"PER2","205251_at","PER2",0.535947171374743,0.625461681891861,0.041884343242915,2.75886560996875,0.0694986100116603,32,0.719453443512117
"LOC100128988","232849_at","LOC100128988",0.536021987188443,-0.625346255109415,-0.03069981876923,2.415834632625,0.0509495526735444,32,0.719507629181222
"MTRES1","223576_at","MTRES1",0.536126219135709,-0.625185458884343,-0.0324954108582984,3.1461007038125,0.0539433956561607,32,0.719515090042841
"ME2","210153_s_at","ME2",0.536156556329711,-0.625138661485845,-0.0423351306882576,3.255841082,0.0702828984346806,32,0.719515090042841
"HOXC4","206194_at","HOXC4",0.536184259541917,-0.625095928419527,-0.0568911848744933,2.70340557625,0.0944546680007035,32,0.719515090042841
"IFITM3","216565_x_at","IFITM3",0.536195677253991,-0.625078316581802,-0.0588480158866376,3.541564820125,0.0977062866154013,32,0.719515090042841
"SPACA4","231054_at","SPACA4",0.536199801839922,0.625071954450452,0.0207796671376523,2.30920101940625,0.0345011594265889,32,0.719515090042841
"LOC101929645","234821_at","LOC101929645",0.536285792572122,-0.624939320497176,-0.0202427818744932,2.04219163496875,0.0336168844678668,32,0.719584245285497
"NFASC","243645_at","NFASC",0.536364028300965,-0.624818657751731,-0.0322440207165986,2.20841628253125,0.0535575027794369,32,0.719642986706004
"SLC2A3","202499_s_at","SLC2A3",0.536439624709264,0.624702074421153,0.0787601724453446,2.9148082016875,0.130845510909573,32,0.719698179614118
"CYP2A7P1","216334_s_at","CYP2A7P1",0.536523721600114,0.624572391966358,0.0252808023360331,1.95985719384375,0.0420081142961044,32,0.719735718958187
"TAS2R14|PRH1-TAS2R14","221391_at","TAS2R14|PRH1-TAS2R14",0.536536529014126,0.624552643103408,0.0216505917408911,2.284803415,0.0359770738083116,32,0.719735718958187
"INTS12","218616_at","INTS12",0.53661931070319,0.624425000815723,0.0216643709149804,3.165798326,0.0360073298036554,32,0.719800533335654
"PPM1M","226074_at","PPM1M",0.536741987408745,0.624235862869833,0.0502964916882611,2.54289182290625,0.0836207569153728,32,0.719918849594222
"GNAO1","204762_s_at","GNAO1",0.536807025105381,-0.624135599621256,-0.0279881318016195,2.31049139071875,0.046539324220756,32,0.719959845833925
"SDS","205695_at","SDS",0.536968564232574,0.623886595715971,0.0667415467408912,2.50213947546875,0.111023708387756,32,0.720109620348763
"LGI1","206349_at","LGI1",0.536987657520308,0.623857167039349,0.0215018586801623,2.0139745275625,0.0357697538424905,32,0.720109620348763
"GDF3","220053_at","GDF3",0.53712715173987,-0.623642179882399,-0.0207804281133601,2.5023994675,0.0345815238460356,32,0.720250437501585
"BANF2","232766_at","BANF2",0.53725762057149,0.623441129125976,0.0215586765344136,2.1266032455,0.0358882072042604,32,0.72037913492781
"MC3R","221442_at","MC3R",0.5374089727146,0.623207929604405,0.017819451724697,2.218863069,0.0296747100262358,32,0.720535815313887
"LINC02059","1557424_at","LINC02059",0.537549348678564,0.622991672741316,0.0165482982024294,1.98371021325,0.0275674257623007,32,0.720631811012481
"LINC00662","235191_at","LINC00662",0.537577377591602,0.622948496218438,0.0395820783967613,2.691155435875,0.0659434356158551,32,0.720631811012481
"NTF4","231785_at","NTF4",0.537584085016733,-0.622938164088202,-0.0261573511497972,2.0437102959375,0.0435786669319761,32,0.720631811012481
